id_commune;id_election;id_candidat;inscrits;abstentions;votants;blancs;nuls;exprimes;pct_abs_ins;pct_vot_ins;pct_blancs_ins;pct_blancs_vot;pct_nuls_ins;pct_nuls_vot;pct_exprimes_ins;pct_exprimes_vot;voix;pct_voix_ins;pct_voix_exprimes;date_integration_gold
69-157;2017_T1;CAND_008;2025;464;1561;31;7;1523;22.91;77.09;1.53;1.99;0.35;0.45;75.21;97.57;16;0.79;1.05;2026-03-24T19:55:58.226396
69-157;2017_T1;CAND_010;2025;464;1561;31;7;1523;22.91;77.09;1.53;1.99;0.35;0.45;75.21;97.57;228;11.26;14.97;2026-03-24T19:55:58.226396
69-159;2017_T1;CAND_006;2180;297;1883;41;12;1830;13.62;86.38;1.88;2.18;0.55;0.64;83.94;97.19;108;4.95;5.9;2026-03-24T19:55:58.226396
69-159;2017_T1;CAND_013;2180;297;1883;41;12;1830;13.62;86.38;1.88;2.18;0.55;0.64;83.94;97.19;21;0.96;1.15;2026-03-24T19:55:58.226396
69-159;2017_T1;CAND_014;2180;297;1883;41;12;1830;13.62;86.38;1.88;2.18;0.55;0.64;83.94;97.19;490;22.48;26.78;2026-03-24T19:55:58.226396
69-159;2017_T1;CAND_002;2180;297;1883;41;12;1830;13.62;86.38;1.88;2.18;0.55;0.64;83.94;97.19;478;21.93;26.12;2026-03-24T19:55:58.226396
69-159;2017_T1;CAND_001;2180;297;1883;41;12;1830;13.62;86.38;1.88;2.18;0.55;0.64;83.94;97.19;391;17.94;21.37;2026-03-24T19:55:58.226396
69-159;2017_T1;CAND_015;2180;297;1883;41;12;1830;13.62;86.38;1.88;2.18;0.55;0.64;83.94;97.19;93;4.27;5.08;2026-03-24T19:55:58.226396
69-159;2017_T1;CAND_003;2180;297;1883;41;12;1830;13.62;86.38;1.88;2.18;0.55;0.64;83.94;97.19;11;0.5;0.6;2026-03-24T19:55:58.226396
69-159;2017_T1;CAND_005;2180;297;1883;41;12;1830;13.62;86.38;1.88;2.18;0.55;0.64;83.94;97.19;15;0.69;0.82;2026-03-24T19:55:58.226396
69-159;2017_T1;CAND_016;2180;297;1883;41;12;1830;13.62;86.38;1.88;2.18;0.55;0.64;83.94;97.19;1;0.05;0.05;2026-03-24T19:55:58.226396
69-159;2017_T1;CAND_008;2180;297;1883;41;12;1830;13.62;86.38;1.88;2.18;0.55;0.64;83.94;97.19;26;1.19;1.42;2026-03-24T19:55:58.226396
69-159;2017_T1;CAND_010;2180;297;1883;41;12;1830;13.62;86.38;1.88;2.18;0.55;0.64;83.94;97.19;196;8.99;10.71;2026-03-24T19:55:58.226396
69-160;2017_T1;CAND_006;850;164;686;17;5;664;19.29;80.71;2.0;2.48;0.59;0.73;78.12;96.79;47;5.53;7.08;2026-03-24T19:55:58.226396
69-160;2017_T1;CAND_013;850;164;686;17;5;664;19.29;80.71;2.0;2.48;0.59;0.73;78.12;96.79;8;0.94;1.2;2026-03-24T19:55:58.226396
69-160;2017_T1;CAND_014;850;164;686;17;5;664;19.29;80.71;2.0;2.48;0.59;0.73;78.12;96.79;142;16.71;21.39;2026-03-24T19:55:58.226396
69-160;2017_T1;CAND_002;850;164;686;17;5;664;19.29;80.71;2.0;2.48;0.59;0.73;78.12;96.79;166;19.53;25.0;2026-03-24T19:55:58.226396
69-160;2017_T1;CAND_001;850;164;686;17;5;664;19.29;80.71;2.0;2.48;0.59;0.73;78.12;96.79;136;16.0;20.48;2026-03-24T19:55:58.226396
69-160;2017_T1;CAND_015;850;164;686;17;5;664;19.29;80.71;2.0;2.48;0.59;0.73;78.12;96.79;37;4.35;5.57;2026-03-24T19:55:58.226396
69-160;2017_T1;CAND_003;850;164;686;17;5;664;19.29;80.71;2.0;2.48;0.59;0.73;78.12;96.79;6;0.71;0.9;2026-03-24T19:55:58.226396
69-160;2017_T1;CAND_005;850;164;686;17;5;664;19.29;80.71;2.0;2.48;0.59;0.73;78.12;96.79;12;1.41;1.81;2026-03-24T19:55:58.226396
69-160;2017_T1;CAND_016;850;164;686;17;5;664;19.29;80.71;2.0;2.48;0.59;0.73;78.12;96.79;1;0.12;0.15;2026-03-24T19:55:58.226396
69-160;2017_T1;CAND_008;850;164;686;17;5;664;19.29;80.71;2.0;2.48;0.59;0.73;78.12;96.79;12;1.41;1.81;2026-03-24T19:55:58.226396
69-160;2017_T1;CAND_010;850;164;686;17;5;664;19.29;80.71;2.0;2.48;0.59;0.73;78.12;96.79;97;11.41;14.61;2026-03-24T19:55:58.226396
69-161;2017_T1;CAND_006;389;68;321;10;3;308;17.48;82.52;2.57;3.12;0.77;0.93;79.18;95.95;23;5.91;7.47;2026-03-24T19:55:58.226396
69-161;2017_T1;CAND_013;389;68;321;10;3;308;17.48;82.52;2.57;3.12;0.77;0.93;79.18;95.95;4;1.03;1.3;2026-03-24T19:55:58.226396
69-161;2017_T1;CAND_014;389;68;321;10;3;308;17.48;82.52;2.57;3.12;0.77;0.93;79.18;95.95;68;17.48;22.08;2026-03-24T19:55:58.226396
69-161;2017_T1;CAND_002;389;68;321;10;3;308;17.48;82.52;2.57;3.12;0.77;0.93;79.18;95.95;115;29.56;37.34;2026-03-24T19:55:58.226396
69-161;2017_T1;CAND_001;389;68;321;10;3;308;17.48;82.52;2.57;3.12;0.77;0.93;79.18;95.95;38;9.77;12.34;2026-03-24T19:55:58.226396
69-161;2017_T1;CAND_015;389;68;321;10;3;308;17.48;82.52;2.57;3.12;0.77;0.93;79.18;95.95;11;2.83;3.57;2026-03-24T19:55:58.226396
69-161;2017_T1;CAND_003;389;68;321;10;3;308;17.48;82.52;2.57;3.12;0.77;0.93;79.18;95.95;2;0.51;0.65;2026-03-24T19:55:58.226396
69-161;2017_T1;CAND_005;389;68;321;10;3;308;17.48;82.52;2.57;3.12;0.77;0.93;79.18;95.95;4;1.03;1.3;2026-03-24T19:55:58.226396
69-161;2017_T1;CAND_016;389;68;321;10;3;308;17.48;82.52;2.57;3.12;0.77;0.93;79.18;95.95;1;0.26;0.32;2026-03-24T19:55:58.226396
69-161;2017_T1;CAND_008;389;68;321;10;3;308;17.48;82.52;2.57;3.12;0.77;0.93;79.18;95.95;6;1.54;1.95;2026-03-24T19:55:58.226396
69-161;2017_T1;CAND_010;389;68;321;10;3;308;17.48;82.52;2.57;3.12;0.77;0.93;79.18;95.95;36;9.25;11.69;2026-03-24T19:55:58.226396
69-162;2017_T1;CAND_006;1024;149;875;17;5;853;14.55;85.45;1.66;1.94;0.49;0.57;83.3;97.49;52;5.08;6.1;2026-03-24T19:55:58.226396
69-162;2017_T1;CAND_013;1024;149;875;17;5;853;14.55;85.45;1.66;1.94;0.49;0.57;83.3;97.49;10;0.98;1.17;2026-03-24T19:55:58.226396
69-162;2017_T1;CAND_014;1024;149;875;17;5;853;14.55;85.45;1.66;1.94;0.49;0.57;83.3;97.49;224;21.88;26.26;2026-03-24T19:55:58.226396
69-162;2017_T1;CAND_002;1024;149;875;17;5;853;14.55;85.45;1.66;1.94;0.49;0.57;83.3;97.49;198;19.34;23.21;2026-03-24T19:55:58.226396
69-162;2017_T1;CAND_001;1024;149;875;17;5;853;14.55;85.45;1.66;1.94;0.49;0.57;83.3;97.49;212;20.7;24.85;2026-03-24T19:55:58.226396
69-162;2017_T1;CAND_015;1024;149;875;17;5;853;14.55;85.45;1.66;1.94;0.49;0.57;83.3;97.49;46;4.49;5.39;2026-03-24T19:55:58.226396
69-162;2017_T1;CAND_003;1024;149;875;17;5;853;14.55;85.45;1.66;1.94;0.49;0.57;83.3;97.49;6;0.59;0.7;2026-03-24T19:55:58.226396
69-162;2017_T1;CAND_005;1024;149;875;17;5;853;14.55;85.45;1.66;1.94;0.49;0.57;83.3;97.49;5;0.49;0.59;2026-03-24T19:55:58.226396
69-162;2017_T1;CAND_016;1024;149;875;17;5;853;14.55;85.45;1.66;1.94;0.49;0.57;83.3;97.49;1;0.1;0.12;2026-03-24T19:55:58.226396
69-162;2017_T1;CAND_008;1024;149;875;17;5;853;14.55;85.45;1.66;1.94;0.49;0.57;83.3;97.49;14;1.37;1.64;2026-03-24T19:55:58.226396
69-162;2017_T1;CAND_010;1024;149;875;17;5;853;14.55;85.45;1.66;1.94;0.49;0.57;83.3;97.49;85;8.3;9.96;2026-03-24T19:55:58.226396
69-163;2017_T1;CAND_006;2356;399;1957;46;13;1898;16.94;83.06;1.95;2.35;0.55;0.66;80.56;96.99;116;4.92;6.11;2026-03-24T19:55:58.226396
69-163;2017_T1;CAND_013;2356;399;1957;46;13;1898;16.94;83.06;1.95;2.35;0.55;0.66;80.56;96.99;21;0.89;1.11;2026-03-24T19:55:58.226396
69-163;2017_T1;CAND_014;2356;399;1957;46;13;1898;16.94;83.06;1.95;2.35;0.55;0.66;80.56;96.99;393;16.68;20.71;2026-03-24T19:55:58.226396
69-163;2017_T1;CAND_002;2356;399;1957;46;13;1898;16.94;83.06;1.95;2.35;0.55;0.66;80.56;96.99;538;22.84;28.35;2026-03-24T19:55:58.226396
69-163;2017_T1;CAND_001;2356;399;1957;46;13;1898;16.94;83.06;1.95;2.35;0.55;0.66;80.56;96.99;424;18.0;22.34;2026-03-24T19:55:58.226396
69-163;2017_T1;CAND_015;2356;399;1957;46;13;1898;16.94;83.06;1.95;2.35;0.55;0.66;80.56;96.99;90;3.82;4.74;2026-03-24T19:55:58.226396
69-163;2017_T1;CAND_003;2356;399;1957;46;13;1898;16.94;83.06;1.95;2.35;0.55;0.66;80.56;96.99;10;0.42;0.53;2026-03-24T19:55:58.226396
69-163;2017_T1;CAND_005;2356;399;1957;46;13;1898;16.94;83.06;1.95;2.35;0.55;0.66;80.56;96.99;15;0.64;0.79;2026-03-24T19:55:58.226396
69-163;2017_T1;CAND_016;2356;399;1957;46;13;1898;16.94;83.06;1.95;2.35;0.55;0.66;80.56;96.99;4;0.17;0.21;2026-03-24T19:55:58.226396
69-163;2017_T1;CAND_008;2356;399;1957;46;13;1898;16.94;83.06;1.95;2.35;0.55;0.66;80.56;96.99;11;0.47;0.58;2026-03-24T19:55:58.226396
69-163;2017_T1;CAND_010;2356;399;1957;46;13;1898;16.94;83.06;1.95;2.35;0.55;0.66;80.56;96.99;276;11.71;14.54;2026-03-24T19:55:58.226396
69-164;2017_T1;CAND_006;263;52;211;5;1;205;19.77;80.23;1.9;2.37;0.38;0.47;77.95;97.16;13;4.94;6.34;2026-03-24T19:55:58.226396
69-164;2017_T1;CAND_013;263;52;211;5;1;205;19.77;80.23;1.9;2.37;0.38;0.47;77.95;97.16;8;3.04;3.9;2026-03-24T19:55:58.226396
69-164;2017_T1;CAND_014;263;52;211;5;1;205;19.77;80.23;1.9;2.37;0.38;0.47;77.95;97.16;52;19.77;25.37;2026-03-24T19:55:58.226396
69-164;2017_T1;CAND_002;263;52;211;5;1;205;19.77;80.23;1.9;2.37;0.38;0.47;77.95;97.16;47;17.87;22.93;2026-03-24T19:55:58.226396
69-164;2017_T1;CAND_001;263;52;211;5;1;205;19.77;80.23;1.9;2.37;0.38;0.47;77.95;97.16;37;14.07;18.05;2026-03-24T19:55:58.226396
69-164;2017_T1;CAND_015;263;52;211;5;1;205;19.77;80.23;1.9;2.37;0.38;0.47;77.95;97.16;9;3.42;4.39;2026-03-24T19:55:58.226396
69-164;2017_T1;CAND_003;263;52;211;5;1;205;19.77;80.23;1.9;2.37;0.38;0.47;77.95;97.16;1;0.38;0.49;2026-03-24T19:55:58.226396
69-164;2017_T1;CAND_005;263;52;211;5;1;205;19.77;80.23;1.9;2.37;0.38;0.47;77.95;97.16;1;0.38;0.49;2026-03-24T19:55:58.226396
69-164;2017_T1;CAND_016;263;52;211;5;1;205;19.77;80.23;1.9;2.37;0.38;0.47;77.95;97.16;0;0.0;0.0;2026-03-24T19:55:58.226396
69-164;2017_T1;CAND_008;263;52;211;5;1;205;19.77;80.23;1.9;2.37;0.38;0.47;77.95;97.16;7;2.66;3.41;2026-03-24T19:55:58.226396
69-164;2017_T1;CAND_010;263;52;211;5;1;205;19.77;80.23;1.9;2.37;0.38;0.47;77.95;97.16;30;11.41;14.63;2026-03-24T19:55:58.226396
69-165;2017_T1;CAND_006;855;128;727;21;2;704;14.97;85.03;2.46;2.89;0.23;0.28;82.34;96.84;37;4.33;5.26;2026-03-24T19:55:58.226396
69-165;2017_T1;CAND_013;855;128;727;21;2;704;14.97;85.03;2.46;2.89;0.23;0.28;82.34;96.84;1;0.12;0.14;2026-03-24T19:55:58.226396
69-165;2017_T1;CAND_014;855;128;727;21;2;704;14.97;85.03;2.46;2.89;0.23;0.28;82.34;96.84;197;23.04;27.98;2026-03-24T19:55:58.226396
69-165;2017_T1;CAND_002;855;128;727;21;2;704;14.97;85.03;2.46;2.89;0.23;0.28;82.34;96.84;179;20.94;25.43;2026-03-24T19:55:58.226396
69-165;2017_T1;CAND_001;855;128;727;21;2;704;14.97;85.03;2.46;2.89;0.23;0.28;82.34;96.84;148;17.31;21.02;2026-03-24T19:55:58.226396
69-165;2017_T1;CAND_015;855;128;727;21;2;704;14.97;85.03;2.46;2.89;0.23;0.28;82.34;96.84;27;3.16;3.84;2026-03-24T19:55:58.226396
69-165;2017_T1;CAND_003;855;128;727;21;2;704;14.97;85.03;2.46;2.89;0.23;0.28;82.34;96.84;1;0.12;0.14;2026-03-24T19:55:58.226396
69-165;2017_T1;CAND_005;855;128;727;21;2;704;14.97;85.03;2.46;2.89;0.23;0.28;82.34;96.84;6;0.7;0.85;2026-03-24T19:55:58.226396
69-165;2017_T1;CAND_016;855;128;727;21;2;704;14.97;85.03;2.46;2.89;0.23;0.28;82.34;96.84;0;0.0;0.0;2026-03-24T19:55:58.226396
69-165;2017_T1;CAND_008;855;128;727;21;2;704;14.97;85.03;2.46;2.89;0.23;0.28;82.34;96.84;8;0.94;1.14;2026-03-24T19:55:58.226396
69-165;2017_T1;CAND_010;855;128;727;21;2;704;14.97;85.03;2.46;2.89;0.23;0.28;82.34;96.84;100;11.7;14.2;2026-03-24T19:55:58.226396
69-166;2017_T1;CAND_006;207;20;187;3;0;184;9.66;90.34;1.45;1.6;0.0;0.0;88.89;98.4;11;5.31;5.98;2026-03-24T19:55:58.226396
69-166;2017_T1;CAND_013;207;20;187;3;0;184;9.66;90.34;1.45;1.6;0.0;0.0;88.89;98.4;4;1.93;2.17;2026-03-24T19:55:58.226396
69-166;2017_T1;CAND_014;207;20;187;3;0;184;9.66;90.34;1.45;1.6;0.0;0.0;88.89;98.4;30;14.49;16.3;2026-03-24T19:55:58.226396
69-166;2017_T1;CAND_002;207;20;187;3;0;184;9.66;90.34;1.45;1.6;0.0;0.0;88.89;98.4;28;13.53;15.22;2026-03-24T19:55:58.226396
69-166;2017_T1;CAND_001;207;20;187;3;0;184;9.66;90.34;1.45;1.6;0.0;0.0;88.89;98.4;56;27.05;30.43;2026-03-24T19:55:58.226396
69-166;2017_T1;CAND_015;207;20;187;3;0;184;9.66;90.34;1.45;1.6;0.0;0.0;88.89;98.4;10;4.83;5.43;2026-03-24T19:55:58.226396
69-166;2017_T1;CAND_003;207;20;187;3;0;184;9.66;90.34;1.45;1.6;0.0;0.0;88.89;98.4;2;0.97;1.09;2026-03-24T19:55:58.226396
69-166;2017_T1;CAND_005;207;20;187;3;0;184;9.66;90.34;1.45;1.6;0.0;0.0;88.89;98.4;4;1.93;2.17;2026-03-24T19:55:58.226396
69-166;2017_T1;CAND_016;207;20;187;3;0;184;9.66;90.34;1.45;1.6;0.0;0.0;88.89;98.4;0;0.0;0.0;2026-03-24T19:55:58.226396
69-166;2017_T1;CAND_008;207;20;187;3;0;184;9.66;90.34;1.45;1.6;0.0;0.0;88.89;98.4;0;0.0;0.0;2026-03-24T19:55:58.226396
69-166;2017_T1;CAND_010;207;20;187;3;0;184;9.66;90.34;1.45;1.6;0.0;0.0;88.89;98.4;39;18.84;21.2;2026-03-24T19:55:58.226396
69-167;2017_T1;CAND_006;422;54;368;5;2;361;12.8;87.2;1.18;1.36;0.47;0.54;85.55;98.1;31;7.35;8.59;2026-03-24T19:55:58.226396
69-167;2017_T1;CAND_013;422;54;368;5;2;361;12.8;87.2;1.18;1.36;0.47;0.54;85.55;98.1;4;0.95;1.11;2026-03-24T19:55:58.226396
69-167;2017_T1;CAND_014;422;54;368;5;2;361;12.8;87.2;1.18;1.36;0.47;0.54;85.55;98.1;84;19.91;23.27;2026-03-24T19:55:58.226396
69-167;2017_T1;CAND_002;422;54;368;5;2;361;12.8;87.2;1.18;1.36;0.47;0.54;85.55;98.1;84;19.91;23.27;2026-03-24T19:55:58.226396
69-167;2017_T1;CAND_001;422;54;368;5;2;361;12.8;87.2;1.18;1.36;0.47;0.54;85.55;98.1;67;15.88;18.56;2026-03-24T19:55:58.226396
69-167;2017_T1;CAND_015;422;54;368;5;2;361;12.8;87.2;1.18;1.36;0.47;0.54;85.55;98.1;11;2.61;3.05;2026-03-24T19:55:58.226396
69-167;2017_T1;CAND_003;422;54;368;5;2;361;12.8;87.2;1.18;1.36;0.47;0.54;85.55;98.1;3;0.71;0.83;2026-03-24T19:55:58.226396
69-167;2017_T1;CAND_005;422;54;368;5;2;361;12.8;87.2;1.18;1.36;0.47;0.54;85.55;98.1;5;1.18;1.39;2026-03-24T19:55:58.226396
69-167;2017_T1;CAND_016;422;54;368;5;2;361;12.8;87.2;1.18;1.36;0.47;0.54;85.55;98.1;0;0.0;0.0;2026-03-24T19:55:58.226396
69-167;2017_T1;CAND_008;422;54;368;5;2;361;12.8;87.2;1.18;1.36;0.47;0.54;85.55;98.1;3;0.71;0.83;2026-03-24T19:55:58.226396
69-167;2017_T1;CAND_010;422;54;368;5;2;361;12.8;87.2;1.18;1.36;0.47;0.54;85.55;98.1;69;16.35;19.11;2026-03-24T19:55:58.226396
69-168;2017_T1;CAND_006;900;134;766;0;10;756;14.89;85.11;0.0;0.0;1.11;1.31;84.0;98.69;17;1.89;2.25;2026-03-24T19:55:58.226396
69-168;2017_T1;CAND_013;900;134;766;0;10;756;14.89;85.11;0.0;0.0;1.11;1.31;84.0;98.69;7;0.78;0.93;2026-03-24T19:55:58.226396
69-168;2017_T1;CAND_014;900;134;766;0;10;756;14.89;85.11;0.0;0.0;1.11;1.31;84.0;98.69;221;24.56;29.23;2026-03-24T19:55:58.226396
69-168;2017_T1;CAND_002;900;134;766;0;10;756;14.89;85.11;0.0;0.0;1.11;1.31;84.0;98.69;108;12.0;14.29;2026-03-24T19:55:58.226396
69-168;2017_T1;CAND_001;900;134;766;0;10;756;14.89;85.11;0.0;0.0;1.11;1.31;84.0;98.69;228;25.33;30.16;2026-03-24T19:55:58.226396
69-168;2017_T1;CAND_015;900;134;766;0;10;756;14.89;85.11;0.0;0.0;1.11;1.31;84.0;98.69;33;3.67;4.37;2026-03-24T19:55:58.226396
69-168;2017_T1;CAND_003;900;134;766;0;10;756;14.89;85.11;0.0;0.0;1.11;1.31;84.0;98.69;5;0.56;0.66;2026-03-24T19:55:58.226396
69-168;2017_T1;CAND_005;900;134;766;0;10;756;14.89;85.11;0.0;0.0;1.11;1.31;84.0;98.69;4;0.44;0.53;2026-03-24T19:55:58.226396
69-168;2017_T1;CAND_016;900;134;766;0;10;756;14.89;85.11;0.0;0.0;1.11;1.31;84.0;98.69;1;0.11;0.13;2026-03-24T19:55:58.226396
69-168;2017_T1;CAND_008;900;134;766;0;10;756;14.89;85.11;0.0;0.0;1.11;1.31;84.0;98.69;5;0.56;0.66;2026-03-24T19:55:58.226396
69-168;2017_T1;CAND_010;900;134;766;0;10;756;14.89;85.11;0.0;0.0;1.11;1.31;84.0;98.69;127;14.11;16.8;2026-03-24T19:55:58.226396
69-169;2017_T1;CAND_006;527;74;453;12;1;440;14.04;85.96;2.28;2.65;0.19;0.22;83.49;97.13;37;7.02;8.41;2026-03-24T19:55:58.226396
69-169;2017_T1;CAND_013;527;74;453;12;1;440;14.04;85.96;2.28;2.65;0.19;0.22;83.49;97.13;5;0.95;1.14;2026-03-24T19:55:58.226396
69-169;2017_T1;CAND_014;527;74;453;12;1;440;14.04;85.96;2.28;2.65;0.19;0.22;83.49;97.13;119;22.58;27.05;2026-03-24T19:55:58.226396
69-169;2017_T1;CAND_002;527;74;453;12;1;440;14.04;85.96;2.28;2.65;0.19;0.22;83.49;97.13;127;24.1;28.86;2026-03-24T19:55:58.226396
69-169;2017_T1;CAND_001;527;74;453;12;1;440;14.04;85.96;2.28;2.65;0.19;0.22;83.49;97.13;81;15.37;18.41;2026-03-24T19:55:58.226396
69-169;2017_T1;CAND_015;527;74;453;12;1;440;14.04;85.96;2.28;2.65;0.19;0.22;83.49;97.13;18;3.42;4.09;2026-03-24T19:55:58.226396
69-169;2017_T1;CAND_003;527;74;453;12;1;440;14.04;85.96;2.28;2.65;0.19;0.22;83.49;97.13;1;0.19;0.23;2026-03-24T19:55:58.226396
69-169;2017_T1;CAND_005;527;74;453;12;1;440;14.04;85.96;2.28;2.65;0.19;0.22;83.49;97.13;5;0.95;1.14;2026-03-24T19:55:58.226396
69-169;2017_T1;CAND_016;527;74;453;12;1;440;14.04;85.96;2.28;2.65;0.19;0.22;83.49;97.13;2;0.38;0.45;2026-03-24T19:55:58.226396
69-169;2017_T1;CAND_008;527;74;453;12;1;440;14.04;85.96;2.28;2.65;0.19;0.22;83.49;97.13;7;1.33;1.59;2026-03-24T19:55:58.226396
69-169;2017_T1;CAND_010;527;74;453;12;1;440;14.04;85.96;2.28;2.65;0.19;0.22;83.49;97.13;38;7.21;8.64;2026-03-24T19:55:58.226396
69-170;2017_T1;CAND_006;864;136;728;24;3;701;15.74;84.26;2.78;3.3;0.35;0.41;81.13;96.29;48;5.56;6.85;2026-03-24T19:55:58.226396
69-170;2017_T1;CAND_013;864;136;728;24;3;701;15.74;84.26;2.78;3.3;0.35;0.41;81.13;96.29;7;0.81;1.0;2026-03-24T19:55:58.226396
69-170;2017_T1;CAND_014;864;136;728;24;3;701;15.74;84.26;2.78;3.3;0.35;0.41;81.13;96.29;149;17.25;21.26;2026-03-24T19:55:58.226396
69-170;2017_T1;CAND_002;864;136;728;24;3;701;15.74;84.26;2.78;3.3;0.35;0.41;81.13;96.29;191;22.11;27.25;2026-03-24T19:55:58.226396
69-170;2017_T1;CAND_001;864;136;728;24;3;701;15.74;84.26;2.78;3.3;0.35;0.41;81.13;96.29;164;18.98;23.4;2026-03-24T19:55:58.226396
69-170;2017_T1;CAND_015;864;136;728;24;3;701;15.74;84.26;2.78;3.3;0.35;0.41;81.13;96.29;35;4.05;4.99;2026-03-24T19:55:58.226396
69-170;2017_T1;CAND_003;864;136;728;24;3;701;15.74;84.26;2.78;3.3;0.35;0.41;81.13;96.29;3;0.35;0.43;2026-03-24T19:55:58.226396
69-170;2017_T1;CAND_005;864;136;728;24;3;701;15.74;84.26;2.78;3.3;0.35;0.41;81.13;96.29;2;0.23;0.29;2026-03-24T19:55:58.226396
69-170;2017_T1;CAND_016;864;136;728;24;3;701;15.74;84.26;2.78;3.3;0.35;0.41;81.13;96.29;1;0.12;0.14;2026-03-24T19:55:58.226396
69-170;2017_T1;CAND_008;864;136;728;24;3;701;15.74;84.26;2.78;3.3;0.35;0.41;81.13;96.29;13;1.5;1.85;2026-03-24T19:55:58.226396
69-170;2017_T1;CAND_010;864;136;728;24;3;701;15.74;84.26;2.78;3.3;0.35;0.41;81.13;96.29;88;10.19;12.55;2026-03-24T19:55:58.226396
69-171;2017_T1;CAND_006;1513;304;1209;32;4;1173;20.09;79.91;2.12;2.65;0.26;0.33;77.53;97.02;85;5.62;7.25;2026-03-24T19:55:58.226396
69-171;2017_T1;CAND_013;1513;304;1209;32;4;1173;20.09;79.91;2.12;2.65;0.26;0.33;77.53;97.02;22;1.45;1.88;2026-03-24T19:55:58.226396
69-171;2017_T1;CAND_014;1513;304;1209;32;4;1173;20.09;79.91;2.12;2.65;0.26;0.33;77.53;97.02;185;12.23;15.77;2026-03-24T19:55:58.226396
69-171;2017_T1;CAND_002;1513;304;1209;32;4;1173;20.09;79.91;2.12;2.65;0.26;0.33;77.53;97.02;232;15.33;19.78;2026-03-24T19:55:58.226396
69-171;2017_T1;CAND_001;1513;304;1209;32;4;1173;20.09;79.91;2.12;2.65;0.26;0.33;77.53;97.02;279;18.44;23.79;2026-03-24T19:55:58.226396
69-171;2017_T1;CAND_015;1513;304;1209;32;4;1173;20.09;79.91;2.12;2.65;0.26;0.33;77.53;97.02;88;5.82;7.5;2026-03-24T19:55:58.226396
69-171;2017_T1;CAND_003;1513;304;1209;32;4;1173;20.09;79.91;2.12;2.65;0.26;0.33;77.53;97.02;6;0.4;0.51;2026-03-24T19:55:58.226396
69-171;2017_T1;CAND_005;1513;304;1209;32;4;1173;20.09;79.91;2.12;2.65;0.26;0.33;77.53;97.02;10;0.66;0.85;2026-03-24T19:55:58.226396
69-171;2017_T1;CAND_016;1513;304;1209;32;4;1173;20.09;79.91;2.12;2.65;0.26;0.33;77.53;97.02;3;0.2;0.26;2026-03-24T19:55:58.226396
69-171;2017_T1;CAND_008;1513;304;1209;32;4;1173;20.09;79.91;2.12;2.65;0.26;0.33;77.53;97.02;17;1.12;1.45;2026-03-24T19:55:58.226396
69-171;2017_T1;CAND_010;1513;304;1209;32;4;1173;20.09;79.91;2.12;2.65;0.26;0.33;77.53;97.02;246;16.26;20.97;2026-03-24T19:55:58.226396
69-172;2017_T1;CAND_006;587;92;495;6;4;485;15.67;84.33;1.02;1.21;0.68;0.81;82.62;97.98;51;8.69;10.52;2026-03-24T19:55:58.226396
69-172;2017_T1;CAND_013;587;92;495;6;4;485;15.67;84.33;1.02;1.21;0.68;0.81;82.62;97.98;6;1.02;1.24;2026-03-24T19:55:58.226396
69-172;2017_T1;CAND_014;587;92;495;6;4;485;15.67;84.33;1.02;1.21;0.68;0.81;82.62;97.98;119;20.27;24.54;2026-03-24T19:55:58.226396
69-172;2017_T1;CAND_002;587;92;495;6;4;485;15.67;84.33;1.02;1.21;0.68;0.81;82.62;97.98;123;20.95;25.36;2026-03-24T19:55:58.226396
69-172;2017_T1;CAND_001;587;92;495;6;4;485;15.67;84.33;1.02;1.21;0.68;0.81;82.62;97.98;90;15.33;18.56;2026-03-24T19:55:58.226396
69-172;2017_T1;CAND_015;587;92;495;6;4;485;15.67;84.33;1.02;1.21;0.68;0.81;82.62;97.98;21;3.58;4.33;2026-03-24T19:55:58.226396
69-172;2017_T1;CAND_003;587;92;495;6;4;485;15.67;84.33;1.02;1.21;0.68;0.81;82.62;97.98;6;1.02;1.24;2026-03-24T19:55:58.226396
69-172;2017_T1;CAND_005;587;92;495;6;4;485;15.67;84.33;1.02;1.21;0.68;0.81;82.62;97.98;4;0.68;0.82;2026-03-24T19:55:58.226396
69-172;2017_T1;CAND_016;587;92;495;6;4;485;15.67;84.33;1.02;1.21;0.68;0.81;82.62;97.98;0;0.0;0.0;2026-03-24T19:55:58.226396
69-172;2017_T1;CAND_008;587;92;495;6;4;485;15.67;84.33;1.02;1.21;0.68;0.81;82.62;97.98;6;1.02;1.24;2026-03-24T19:55:58.226396
69-172;2017_T1;CAND_010;587;92;495;6;4;485;15.67;84.33;1.02;1.21;0.68;0.81;82.62;97.98;59;10.05;12.16;2026-03-24T19:55:58.226396
69-173;2017_T1;CAND_006;721;84;637;14;3;620;11.65;88.35;1.94;2.2;0.42;0.47;85.99;97.33;43;5.96;6.94;2026-03-24T19:55:58.226396
69-173;2017_T1;CAND_013;721;84;637;14;3;620;11.65;88.35;1.94;2.2;0.42;0.47;85.99;97.33;4;0.55;0.65;2026-03-24T19:55:58.226396
69-173;2017_T1;CAND_014;721;84;637;14;3;620;11.65;88.35;1.94;2.2;0.42;0.47;85.99;97.33;167;23.16;26.94;2026-03-24T19:55:58.226396
