id_commune;id_election;inscrits;abstentions;votants;blancs;nuls;blancs_et_nuls;exprimes;pct_abs_ins;pct_vot_ins;pct_blancs_ins;pct_blancs_vot;pct_nuls_ins;pct_nuls_vot;pct_blancs_et_nuls_ins;pct_blancs_et_nuls_vot;pct_exprimes_ins;pct_exprimes_vot;date_integration_gold
69145;2017_T2;602;106;496;47;12;59;437;17.61;82.39;7.81;9.48;1.99;2.42;9.8;11.9;72.59;88.1;2026-03-28T02:12:43.523187
69147;2017_T2;641;122;519;37;12;49;470;19.03;80.97;5.77;7.13;1.87;2.31;7.64;9.44;73.32;90.56;2026-03-28T02:12:43.523187
69148;2017_T2;1802;308;1494;125;33;158;1336;17.09;82.91;6.94;8.37;1.83;2.21;8.77;10.58;74.14;89.42;2026-03-28T02:12:43.523187
69149;2017_T2;16940;4305;12635;1081;304;1385;11250;25.41;74.59;6.38;8.56;1.79;2.41;8.18;10.96;66.41;89.04;2026-03-28T02:12:43.523187
69150;2017_T2;242;48;194;21;3;24;170;19.83;80.17;8.68;10.82;1.24;1.55;9.92;12.37;70.25;87.63;2026-03-28T02:12:43.523187
69151;2017_T2;1040;167;873;103;23;126;747;16.06;83.94;9.9;11.8;2.21;2.63;12.12;14.43;71.83;85.57;2026-03-28T02:12:43.523187
69152;2017_T2;6412;2211;4201;346;111;457;3744;34.48;65.52;5.4;8.24;1.73;2.64;7.13;10.88;58.39;89.12;2026-03-28T02:12:43.523187
69153;2017_T2;779;118;661;54;19;73;588;15.15;84.85;6.93;8.17;2.44;2.87;9.37;11.04;75.48;88.96;2026-03-28T02:12:43.523187
69154;2017_T2;1575;272;1303;131;28;159;1144;17.27;82.73;8.32;10.05;1.78;2.15;10.1;12.2;72.63;87.8;2026-03-28T02:12:43.523187
69155;2017_T2;866;135;731;64;12;76;655;15.59;84.41;7.39;8.76;1.39;1.64;8.78;10.4;75.64;89.6;2026-03-28T02:12:43.523187
69156;2017_T2;1863;298;1565;144;33;177;1388;16.0;84.0;7.73;9.2;1.77;2.11;9.5;11.31;74.5;88.69;2026-03-28T02:12:43.523187
69157;2017_T2;2025;520;1505;153;37;190;1315;25.68;74.32;7.56;10.17;1.83;2.46;9.38;12.62;64.94;87.38;2026-03-28T02:12:43.523187
69159;2017_T2;2181;364;1817;146;62;208;1609;16.69;83.31;6.69;8.04;2.84;3.41;9.54;11.45;73.77;88.55;2026-03-28T02:12:43.523187
69160;2017_T2;850;203;647;69;15;84;563;23.88;76.12;8.12;10.66;1.76;2.32;9.88;12.98;66.24;87.02;2026-03-28T02:12:43.523187
69161;2017_T2;389;69;320;34;11;45;275;17.74;82.26;8.74;10.62;2.83;3.44;11.57;14.06;70.69;85.94;2026-03-28T02:12:43.523187
69162;2017_T2;1024;192;832;81;16;97;735;18.75;81.25;7.91;9.74;1.56;1.92;9.47;11.66;71.78;88.34;2026-03-28T02:12:43.523187
69163;2017_T2;2356;459;1897;178;42;220;1677;19.48;80.52;7.56;9.38;1.78;2.21;9.34;11.6;71.18;88.4;2026-03-28T02:12:43.523187
69164;2017_T2;263;59;204;19;1;20;184;22.43;77.57;7.22;9.31;0.38;0.49;7.6;9.8;69.96;90.2;2026-03-28T02:12:43.523187
69165;2017_T2;855;175;680;90;12;102;578;20.47;79.53;10.53;13.24;1.4;1.76;11.93;15.0;67.6;85.0;2026-03-28T02:12:43.523187
69166;2017_T2;207;38;169;3;26;29;140;18.36;81.64;1.45;1.78;12.56;15.38;14.01;17.16;67.63;82.84;2026-03-28T02:12:43.523187
69167;2017_T2;422;71;351;30;12;42;309;16.82;83.18;7.11;8.55;2.84;3.42;9.95;11.97;73.22;88.03;2026-03-28T02:12:43.523187
69168;2017_T2;900;179;721;61;24;85;636;19.89;80.11;6.78;8.46;2.67;3.33;9.44;11.79;70.67;88.21;2026-03-28T02:12:43.523187
69169;2017_T2;527;101;426;45;9;54;372;19.17;80.83;8.54;10.56;1.71;2.11;10.25;12.68;70.59;87.32;2026-03-28T02:12:43.523187
69170;2017_T2;864;172;692;62;13;75;617;19.91;80.09;7.18;8.96;1.5;1.88;8.68;10.84;71.41;89.16;2026-03-28T02:12:43.523187
69171;2017_T2;1513;339;1174;115;30;145;1029;22.41;77.59;7.6;9.8;1.98;2.56;9.58;12.35;68.01;87.65;2026-03-28T02:12:43.523187
69172;2017_T2;587;94;493;61;5;66;427;16.01;83.99;10.39;12.37;0.85;1.01;11.24;13.39;72.74;86.61;2026-03-28T02:12:43.523187
69173;2017_T2;723;120;603;78;8;86;517;16.6;83.4;10.79;12.94;1.11;1.33;11.89;14.26;71.51;85.74;2026-03-28T02:12:43.523187
69174;2017_T2;457;81;376;28;16;44;332;17.72;82.28;6.13;7.45;3.5;4.26;9.63;11.7;72.65;88.3;2026-03-28T02:12:43.523187
69175;2017_T2;1536;212;1324;135;26;161;1163;13.8;86.2;8.79;10.2;1.69;1.96;10.48;12.16;75.72;87.84;2026-03-28T02:12:43.523187
69176;2017_T2;3319;742;2577;252;63;315;2262;22.36;77.64;7.59;9.78;1.9;2.44;9.49;12.22;68.15;87.78;2026-03-28T02:12:43.523187
69177;2017_T2;1446;242;1204;104;17;121;1083;16.74;83.26;7.19;8.64;1.18;1.41;8.37;10.05;74.9;89.95;2026-03-28T02:12:43.523187
69178;2017_T2;544;78;466;44;14;58;408;14.34;85.66;8.09;9.44;2.57;3.0;10.66;12.45;75.0;87.55;2026-03-28T02:12:43.523187
69179;2017_T2;1276;225;1051;94;21;115;936;17.63;82.37;7.37;8.94;1.65;2.0;9.01;10.94;73.35;89.06;2026-03-28T02:12:43.523187
69180;2017_T2;206;33;173;31;2;33;140;16.02;83.98;15.05;17.92;0.97;1.16;16.02;19.08;67.96;80.92;2026-03-28T02:12:43.523187
69181;2017_T2;141;20;121;20;4;24;97;14.18;85.82;14.18;16.53;2.84;3.31;17.02;19.83;68.79;80.17;2026-03-28T02:12:43.523187
69182;2017_T2;311;74;237;28;10;38;199;23.79;76.21;9.0;11.81;3.22;4.22;12.22;16.03;63.99;83.97;2026-03-28T02:12:43.523187
69183;2017_T2;253;63;190;14;7;21;169;24.9;75.1;5.53;7.37;2.77;3.68;8.3;11.05;66.8;88.95;2026-03-28T02:12:43.523187
69184;2017_T2;694;129;565;47;19;66;499;18.59;81.41;6.77;8.32;2.74;3.36;9.51;11.68;71.9;88.32;2026-03-28T02:12:43.523187
69185;2017_T2;198;51;147;15;0;15;132;25.76;74.24;7.58;10.2;0.0;0.0;7.58;10.2;66.67;89.8;2026-03-28T02:12:43.523187
69186;2017_T2;199;34;165;24;0;24;141;17.09;82.91;12.06;14.55;0.0;0.0;12.06;14.55;70.85;85.45;2026-03-28T02:12:43.523187
69187;2017_T2;483;80;403;29;9;38;365;16.56;83.44;6.0;7.2;1.86;2.23;7.87;9.43;75.57;90.57;2026-03-28T02:12:43.523187
69188;2017_T2;545;133;412;52;7;59;353;24.4;75.6;9.54;12.62;1.28;1.7;10.83;14.32;64.77;85.68;2026-03-28T02:12:43.523187
69189;2017_T2;1424;365;1059;98;25;123;936;25.63;74.37;6.88;9.25;1.76;2.36;8.64;11.61;65.73;88.39;2026-03-28T02:12:43.523187
69190;2017_T2;1563;320;1243;94;19;113;1130;20.47;79.53;6.01;7.56;1.22;1.53;7.23;9.09;72.3;90.91;2026-03-28T02:12:43.523187
69191;2017_T2;4602;975;3627;281;48;329;3298;21.19;78.81;6.11;7.75;1.04;1.32;7.15;9.07;71.66;90.93;2026-03-28T02:12:43.523187
69192;2017_T2;111;11;100;9;3;12;88;9.91;90.09;8.11;9.0;2.7;3.0;10.81;12.0;79.28;88.0;2026-03-28T02:12:43.523187
69193;2017_T2;996;176;820;71;11;82;738;17.67;82.33;7.13;8.66;1.1;1.34;8.23;10.0;74.1;90.0;2026-03-28T02:12:43.523187
69194;2017_T2;5677;1271;4406;383;73;456;3950;22.39;77.61;6.75;8.69;1.29;1.66;8.03;10.35;69.58;89.65;2026-03-28T02:12:43.523187
69196;2017_T2;425;80;345;36;5;41;304;18.82;81.18;8.47;10.43;1.18;1.45;9.65;11.88;71.53;88.12;2026-03-28T02:12:43.523187
69197;2017_T2;1610;363;1247;110;29;139;1108;22.55;77.45;6.83;8.82;1.8;2.33;8.63;11.15;68.82;88.85;2026-03-28T02:12:43.523187
69198;2017_T2;585;108;477;32;12;44;433;18.46;81.54;5.47;6.71;2.05;2.52;7.52;9.22;74.02;90.78;2026-03-28T02:12:43.523187
69199;2017_T2;8274;3231;5043;361;122;483;4560;39.05;60.95;4.36;7.16;1.47;2.42;5.84;9.58;55.11;90.42;2026-03-28T02:12:43.523187
69200;2017_T2;1209;227;982;105;33;138;844;18.78;81.22;8.68;10.69;2.73;3.36;11.41;14.05;69.81;85.95;2026-03-28T02:12:43.523187
69201;2017_T2;880;229;651;63;13;76;575;26.02;73.98;7.16;9.68;1.48;2.0;8.64;11.67;65.34;88.33;2026-03-28T02:12:43.523187
69202;2017_T2;15650;3346;12304;838;241;1079;11225;21.38;78.62;5.35;6.81;1.54;1.96;6.89;8.77;71.73;91.23;2026-03-28T02:12:43.523187
69203;2017_T2;760;186;574;70;18;88;486;24.47;75.53;9.21;12.2;2.37;3.14;11.58;15.33;63.95;84.67;2026-03-28T02:12:43.523187
69204;2017_T2;15384;3834;11550;926;242;1168;10382;24.92;75.08;6.02;8.02;1.57;2.1;7.59;10.11;67.49;89.89;2026-03-28T02:12:43.523187
69205;2017_T2;3709;701;3008;272;46;318;2690;18.9;81.1;7.33;9.04;1.24;1.53;8.57;10.57;72.53;89.43;2026-03-28T02:12:43.523187
69206;2017_T2;3137;708;2429;215;55;270;2159;22.57;77.43;6.85;8.85;1.75;2.26;8.61;11.12;68.82;88.88;2026-03-28T02:12:43.523187
69207;2017_T2;2163;545;1618;133;28;161;1457;25.2;74.8;6.15;8.22;1.29;1.73;7.44;9.95;67.36;90.05;2026-03-28T02:12:43.523187
69208;2017_T2;1676;232;1444;137;39;176;1268;13.84;86.16;8.17;9.49;2.33;2.7;10.5;12.19;75.66;87.81;2026-03-28T02:12:43.523187
69209;2017_T2;498;133;365;38;12;50;315;26.71;73.29;7.63;10.41;2.41;3.29;10.04;13.7;63.25;86.3;2026-03-28T02:12:43.523187
69210;2017_T2;90;21;69;9;2;11;58;23.33;76.67;10.0;13.04;2.22;2.9;12.22;15.94;64.44;84.06;2026-03-28T02:12:43.523187
69211;2017_T2;2739;660;2079;173;44;217;1862;24.1;75.9;6.32;8.32;1.61;2.12;7.92;10.44;67.98;89.56;2026-03-28T02:12:43.523187
69212;2017_T2;337;50;287;24;3;27;260;14.84;85.16;7.12;8.36;0.89;1.05;8.01;9.41;77.15;90.59;2026-03-28T02:12:43.523187
69213;2017_T2;630;78;552;52;15;67;485;12.38;87.62;8.25;9.42;2.38;2.72;10.63;12.14;76.98;87.86;2026-03-28T02:12:43.523187
69214;2017_T2;874;210;664;59;14;73;591;24.03;75.97;6.75;8.89;1.6;2.11;8.35;10.99;67.62;89.01;2026-03-28T02:12:43.523187
69215;2017_T2;664;94;570;52;7;59;511;14.16;85.84;7.83;9.12;1.05;1.23;8.89;10.35;76.96;89.65;2026-03-28T02:12:43.523187
69216;2017_T2;418;66;352;27;10;37;315;15.79;84.21;6.46;7.67;2.39;2.84;8.85;10.51;75.36;89.49;2026-03-28T02:12:43.523187
69217;2017_T2;632;147;485;41;10;51;434;23.26;76.74;6.49;8.45;1.58;2.06;8.07;10.52;68.67;89.48;2026-03-28T02:12:43.523187
69218;2017_T2;744;127;617;45;17;62;555;17.07;82.93;6.05;7.29;2.28;2.76;8.33;10.05;74.6;89.95;2026-03-28T02:12:43.523187
69219;2017_T2;1825;388;1437;143;24;167;1270;21.26;78.74;7.84;9.95;1.32;1.67;9.15;11.62;69.59;88.38;2026-03-28T02:12:43.523187
69220;2017_T2;1311;238;1073;95;21;116;957;18.15;81.85;7.25;8.85;1.6;1.96;8.85;10.81;73.0;89.19;2026-03-28T02:12:43.523187
69223;2017_T2;857;158;699;63;14;77;622;18.44;81.56;7.35;9.01;1.63;2.0;8.98;11.02;72.58;88.98;2026-03-28T02:12:43.523187
69224;2017_T2;59;7;52;7;6;13;39;11.86;88.14;11.86;13.46;10.17;11.54;22.03;25.0;66.1;75.0;2026-03-28T02:12:43.523187
69225;2017_T2;444;105;339;25;13;38;301;23.65;76.35;5.63;7.37;2.93;3.83;8.56;11.21;67.79;88.79;2026-03-28T02:12:43.523187
69227;2017_T2;3039;592;2447;199;54;253;2194;19.48;80.52;6.55;8.13;1.78;2.21;8.33;10.34;72.19;89.66;2026-03-28T02:12:43.523187
69228;2017_T2;3225;619;2606;266;59;325;2281;19.19;80.81;8.25;10.21;1.83;2.26;10.08;12.47;70.73;87.53;2026-03-28T02:12:43.523187
69229;2017_T2;541;108;433;44;11;55;378;19.96;80.04;8.13;10.16;2.03;2.54;10.17;12.7;69.87;87.3;2026-03-28T02:12:43.523187
69230;2017_T2;261;50;211;28;9;37;174;19.16;80.84;10.73;13.27;3.45;4.27;14.18;17.54;66.67;82.46;2026-03-28T02:12:43.523187
69231;2017_T2;1985;472;1513;141;25;166;1347;23.78;76.22;7.1;9.32;1.26;1.65;8.36;10.97;67.86;89.03;2026-03-28T02:12:43.523187
69233;2017_T2;893;164;729;80;5;85;644;18.37;81.63;8.96;10.97;0.56;0.69;9.52;11.66;72.12;88.34;2026-03-28T02:12:43.523187
69234;2017_T2;1203;230;973;100;23;123;850;19.12;80.88;8.31;10.28;1.91;2.36;10.22;12.64;70.66;87.36;2026-03-28T02:12:43.523187
69235;2017_T2;1280;278;1002;105;20;125;877;21.72;78.28;8.2;10.48;1.56;2.0;9.77;12.48;68.52;87.52;2026-03-28T02:12:43.523187
69236;2017_T2;417;89;328;25;11;36;292;21.34;78.66;6.0;7.62;2.64;3.35;8.63;10.98;70.02;89.02;2026-03-28T02:12:43.523187
69238;2017_T2;2575;603;1972;167;49;216;1756;23.42;76.58;6.49;8.47;1.9;2.48;8.39;10.95;68.19;89.05;2026-03-28T02:12:43.523187
69239;2017_T2;913;157;756;74;22;96;660;17.2;82.8;8.11;9.79;2.41;2.91;10.51;12.7;72.29;87.3;2026-03-28T02:12:43.523187
69240;2017_T2;547;140;407;47;7;54;353;25.59;74.41;8.59;11.55;1.28;1.72;9.87;13.27;64.53;86.73;2026-03-28T02:12:43.523187
69241;2017_T2;1812;343;1469;116;33;149;1320;18.93;81.07;6.4;7.9;1.82;2.25;8.22;10.14;72.85;89.86;2026-03-28T02:12:43.523187
69242;2017_T2;687;132;555;60;11;71;484;19.21;80.79;8.73;10.81;1.6;1.98;10.33;12.79;70.45;87.21;2026-03-28T02:12:43.523187
69243;2017_T2;6559;1940;4619;428;128;556;4063;29.58;70.42;6.53;9.27;1.95;2.77;8.48;12.04;61.95;87.96;2026-03-28T02:12:43.523187
69244;2017_T2;14088;3035;11053;929;259;1188;9865;21.54;78.46;6.59;8.4;1.84;2.34;8.43;10.75;70.02;89.25;2026-03-28T02:12:43.523187
69245;2017_T2;544;91;453;43;11;54;399;16.73;83.27;7.9;9.49;2.02;2.43;9.93;11.92;73.35;88.08;2026-03-28T02:12:43.523187
69246;2017_T2;981;204;777;92;17;109;668;20.8;79.2;9.38;11.84;1.73;2.19;11.11;14.03;68.09;85.97;2026-03-28T02:12:43.523187
69248;2017_T2;3919;823;3096;282;88;370;2726;21.0;79.0;7.2;9.11;2.25;2.84;9.44;11.95;69.56;88.05;2026-03-28T02:12:43.523187
69249;2017_T2;2178;363;1815;157;28;185;1630;16.67;83.33;7.21;8.65;1.29;1.54;8.49;10.19;74.84;89.81;2026-03-28T02:12:43.523187
69250;2017_T2;3201;575;2626;212;52;264;2362;17.96;82.04;6.62;8.07;1.62;1.98;8.25;10.05;73.79;89.95;2026-03-28T02:12:43.523187
69251;2017_T2;99;12;87;9;2;11;76;12.12;87.88;9.09;10.34;2.02;2.3;11.11;12.64;76.77;87.36;2026-03-28T02:12:43.523187
69252;2017_T2;587;134;453;56;12;68;385;22.83;77.17;9.54;12.36;2.04;2.65;11.58;15.01;65.59;84.99;2026-03-28T02:12:43.523187
69253;2017_T2;496;112;384;28;13;41;343;22.58;77.42;5.65;7.29;2.62;3.39;8.27;10.68;69.15;89.32;2026-03-28T02:12:43.523187
69254;2017_T2;588;120;468;51;15;66;402;20.41;79.59;8.67;10.9;2.55;3.21;11.22;14.1;68.37;85.9;2026-03-28T02:12:43.523187
69255;2017_T2;4160;774;3386;307;68;375;3011;18.61;81.39;7.38;9.07;1.63;2.01;9.01;11.08;72.38;88.92;2026-03-28T02:12:43.523187
69256;2017_T2;23048;9947;13101;825;282;1107;11994;43.16;56.84;3.58;6.3;1.22;2.15;4.8;8.45;52.04;91.55;2026-03-28T02:12:43.523187
69257;2017_T2;799;144;655;52;7;59;596;18.02;81.98;6.51;7.94;0.88;1.07;7.38;9.01;74.59;90.99;2026-03-28T02:12:43.523187
69258;2017_T2;266;58;208;24;4;28;180;21.8;78.2;9.02;11.54;1.5;1.92;10.53;13.46;67.67;86.54;2026-03-28T02:12:43.523187
69259;2017_T2;30671;11196;19475;1497;560;2057;17418;36.5;63.5;4.88;7.69;1.83;2.88;6.71;10.56;56.79;89.44;2026-03-28T02:12:43.523187
69260;2017_T2;3167;727;2440;204;47;251;2189;22.96;77.04;6.44;8.36;1.48;1.93;7.93;10.29;69.12;89.71;2026-03-28T02:12:43.523187
69261;2017_T2;54;10;44;1;5;6;38;18.52;81.48;1.85;2.27;9.26;11.36;11.11;13.64;70.37;86.36;2026-03-28T02:12:43.523187
69263;2017_T2;651;149;502;55;7;62;440;22.89;77.11;8.45;10.96;1.08;1.39;9.52;12.35;67.59;87.65;2026-03-28T02:12:43.523187
69264;2017_T2;19764;6089;13675;1067;357;1424;12251;30.81;69.19;5.4;7.8;1.81;2.61;7.21;10.41;61.99;89.59;2026-03-28T02:12:43.523187
69265;2017_T2;638;125;513;46;9;55;458;19.59;80.41;7.21;8.97;1.41;1.75;8.62;10.72;71.79;89.28;2026-03-28T02:12:43.523187
69266;2017_T2;82376;24568;57808;4214;1107;5321;52487;29.82;70.18;5.12;7.29;1.34;1.91;6.46;9.2;63.72;90.8;2026-03-28T02:12:43.523187
69267;2017_T2;1691;341;1350;126;27;153;1197;20.17;79.83;7.45;9.33;1.6;2.0;9.05;11.33;70.79;88.67;2026-03-28T02:12:43.523187
69268;2017_T2;2811;568;2243;164;40;204;2039;20.21;79.79;5.83;7.31;1.42;1.78;7.26;9.09;72.54;90.91;2026-03-28T02:12:43.523187
69269;2017_T2;759;146;613;59;8;67;546;19.24;80.76;7.77;9.62;1.05;1.31;8.83;10.93;71.94;89.07;2026-03-28T02:12:43.523187
69270;2017_T2;3318;630;2688;268;42;310;2378;18.99;81.01;8.08;9.97;1.27;1.56;9.34;11.53;71.67;88.47;2026-03-28T02:12:43.523187
69271;2017_T2;7757;1627;6130;514;130;644;5486;20.97;79.03;6.63;8.38;1.68;2.12;8.3;10.51;70.72;89.49;2026-03-28T02:12:43.523187
69272;2017_T2;3371;672;2699;239;70;309;2390;19.93;80.07;7.09;8.86;2.08;2.59;9.17;11.45;70.9;88.55;2026-03-28T02:12:43.523187
69273;2017_T2;7224;1646;5578;458;163;621;4957;22.79;77.21;6.34;8.21;2.26;2.92;8.6;11.13;68.62;88.87;2026-03-28T02:12:43.523187
69275;2017_T2;17508;5145;12363;1078;287;1365;10998;29.39;70.61;6.16;8.72;1.64;2.32;7.8;11.04;62.82;88.96;2026-03-28T02:12:43.523187
69276;2017_T2;6214;1806;4408;383;107;490;3918;29.06;70.94;6.16;8.69;1.72;2.43;7.89;11.12;63.05;88.88;2026-03-28T02:12:43.523187
69277;2017_T2;10244;2250;7994;615;135;750;7244;21.96;78.04;6.0;7.69;1.32;1.69;7.32;9.38;70.71;90.62;2026-03-28T02:12:43.523187
69278;2017_T2;3950;912;3038;260;52;312;2726;23.09;76.91;6.58;8.56;1.32;1.71;7.9;10.27;69.01;89.73;2026-03-28T02:12:43.523187
69279;2017_T2;4559;933;3626;299;66;365;3261;20.47;79.53;6.56;8.25;1.45;1.82;8.01;10.07;71.53;89.93;2026-03-28T02:12:43.523187
69280;2017_T2;1010;238;772;74;9;83;689;23.56;76.44;7.33;9.59;0.89;1.17;8.22;10.75;68.22;89.25;2026-03-28T02:12:43.523187
69281;2017_T2;1272;237;1035;92;29;121;914;18.63;81.37;7.23;8.89;2.28;2.8;9.51;11.69;71.86;88.31;2026-03-28T02:12:43.523187
69282;2017_T2;21607;5967;15640;1133;296;1429;14211;27.62;72.38;5.24;7.24;1.37;1.89;6.61;9.14;65.77;90.86;2026-03-28T02:12:43.523187
69283;2017_T2;9023;1929;7094;557;188;745;6349;21.38;78.62;6.17;7.85;2.08;2.65;8.26;10.5;70.36;89.5;2026-03-28T02:12:43.523187
69284;2017_T2;2391;371;2020;180;40;220;1800;15.52;84.48;7.53;8.91;1.67;1.98;9.2;10.89;75.28;89.11;2026-03-28T02:12:43.523187
69285;2017_T2;2750;646;2104;176;50;226;1878;23.49;76.51;6.4;8.37;1.82;2.38;8.22;10.74;68.29;89.26;2026-03-28T02:12:43.523187
69286;2017_T2;17317;5124;12193;903;283;1186;11007;29.59;70.41;5.21;7.41;1.63;2.32;6.85;9.73;63.56;90.27;2026-03-28T02:12:43.523187
69287;2017_T2;5093;1068;4025;335;86;421;3604;20.97;79.03;6.58;8.32;1.69;2.14;8.27;10.46;70.76;89.54;2026-03-28T02:12:43.523187
69288;2017_T2;4155;1001;3154;281;76;357;2797;24.09;75.91;6.76;8.91;1.83;2.41;8.59;11.32;67.32;88.68;2026-03-28T02:12:43.523187
69289;2017_T2;3557;710;2847;273;51;324;2523;19.96;80.04;7.68;9.59;1.43;1.79;9.11;11.38;70.93;88.62;2026-03-28T02:12:43.523187
69290;2017_T2;28023;8822;19201;1483;516;1999;17202;31.48;68.52;5.29;7.72;1.84;2.69;7.13;10.41;61.39;89.59;2026-03-28T02:12:43.523187
69291;2017_T2;3896;903;2993;270;63;333;2660;23.18;76.82;6.93;9.02;1.62;2.1;8.55;11.13;68.28;88.87;2026-03-28T02:12:43.523187
69292;2017_T2;3776;1028;2748;235;61;296;2452;27.22;72.78;6.22;8.55;1.62;2.22;7.84;10.77;64.94;89.23;2026-03-28T02:12:43.523187
69293;2017_T2;1860;336;1524;121;24;145;1379;18.06;81.94;6.51;7.94;1.29;1.57;7.8;9.51;74.14;90.49;2026-03-28T02:12:43.523187
69294;2017_T2;1974;439;1535;123;31;154;1381;22.24;77.76;6.23;8.01;1.57;2.02;7.8;10.03;69.96;89.97;2026-03-28T02:12:43.523187
69295;2017_T2;1232;227;1005;95;30;125;880;18.43;81.57;7.71;9.45;2.44;2.99;10.15;12.44;71.43;87.56;2026-03-28T02:12:43.523187
69296;2017_T2;2136;419;1717;170;31;201;1516;19.62;80.38;7.96;9.9;1.45;1.81;9.41;11.71;70.97;88.29;2026-03-28T02:12:43.523187
69297;2017_T2;3697;786;2911;240;54;294;2617;21.26;78.74;6.49;8.24;1.46;1.86;7.95;10.1;70.79;89.9;2026-03-28T02:12:43.523187
69298;2017_T2;2118;375;1743;177;39;216;1527;17.71;82.29;8.36;10.15;1.84;2.24;10.2;12.39;72.1;87.61;2026-03-28T02:12:43.523187
69299;2017_T2;1867;384;1483;118;26;144;1339;20.57;79.43;6.32;7.96;1.39;1.75;7.71;9.71;71.72;90.29;2026-03-28T02:12:43.523187
69001;2022_T1;316;60;256;4;2;6;250;18.99;81.01;1.27;1.56;0.63;0.78;1.9;2.34;79.11;97.66;2026-03-28T02:12:43.523187
69002;2022_T1;217;58;159;5;1;6;153;26.73;73.27;2.3;3.14;0.46;0.63;2.76;3.77;70.51;96.23;2026-03-28T02:12:43.523187
69003;2022_T1;1861;418;1443;17;10;27;1416;22.46;77.54;0.91;1.18;0.54;0.69;1.45;1.87;76.09;98.13;2026-03-28T02:12:43.523187
69004;2022_T1;470;73;397;6;2;8;389;15.53;84.47;1.28;1.51;0.43;0.5;1.7;2.02;82.77;97.98;2026-03-28T02:12:43.523187
69005;2022_T1;407;60;347;4;1;5;342;14.74;85.26;0.98;1.15;0.25;0.29;1.23;1.44;84.03;98.56;2026-03-28T02:12:43.523187
69006;2022_T1;3503;801;2702;69;24;93;2609;22.87;77.13;1.97;2.55;0.69;0.89;2.65;3.44;74.48;96.56;2026-03-28T02:12:43.523187
69007;2022_T1;2138;405;1733;25;15;40;1693;18.94;81.06;1.17;1.44;0.7;0.87;1.87;2.31;79.19;97.69;2026-03-28T02:12:43.523187
69008;2022_T1;494;71;423;4;2;6;417;14.37;85.63;0.81;0.95;0.4;0.47;1.21;1.42;84.41;98.58;2026-03-28T02:12:43.523187
69009;2022_T1;5057;1060;3997;77;16;93;3904;20.96;79.04;1.52;1.93;0.32;0.4;1.84;2.33;77.2;97.67;2026-03-28T02:12:43.523187
69010;2022_T1;4170;937;3233;48;19;67;3166;22.47;77.53;1.15;1.48;0.46;0.59;1.61;2.07;75.92;97.93;2026-03-28T02:12:43.523187
69012;2022_T1;466;72;394;9;1;10;384;15.45;84.55;1.93;2.28;0.21;0.25;2.15;2.54;82.4;97.46;2026-03-28T02:12:43.523187
69013;2022_T1;2843;559;2284;42;18;60;2224;19.66;80.34;1.48;1.84;0.63;0.79;2.11;2.63;78.23;97.37;2026-03-28T02:12:43.523187
69014;2022_T1;799;141;658;16;4;20;638;17.65;82.35;2.0;2.43;0.5;0.61;2.5;3.04;79.85;96.96;2026-03-28T02:12:43.523187
69016;2022_T1;130;28;102;2;0;2;100;21.54;78.46;1.54;1.96;0.0;0.0;1.54;1.96;76.92;98.04;2026-03-28T02:12:43.523187
69017;2022_T1;583;89;494;5;0;5;489;15.27;84.73;0.86;1.01;0.0;0.0;0.86;1.01;83.88;98.99;2026-03-28T02:12:43.523187
69018;2022_T1;1298;300;998;17;2;19;979;23.11;76.89;1.31;1.7;0.15;0.2;1.46;1.9;75.42;98.1;2026-03-28T02:12:43.523187
69019;2022_T1;8446;2201;6245;102;25;127;6118;26.06;73.94;1.21;1.63;0.3;0.4;1.5;2.03;72.44;97.97;2026-03-28T02:12:43.523187
69020;2022_T1;518;60;458;7;3;10;448;11.58;88.42;1.35;1.53;0.58;0.66;1.93;2.18;86.49;97.82;2026-03-28T02:12:43.523187
69021;2022_T1;1676;240;1436;25;5;30;1406;14.32;85.68;1.49;1.74;0.3;0.35;1.79;2.09;83.89;97.91;2026-03-28T02:12:43.523187
69022;2022_T1;410;66;344;4;3;7;337;16.1;83.9;0.98;1.16;0.73;0.87;1.71;2.03;82.2;97.97;2026-03-28T02:12:43.523187
69023;2022_T1;1192;193;999;12;2;14;985;16.19;83.81;1.01;1.2;0.17;0.2;1.17;1.4;82.63;98.6;2026-03-28T02:12:43.523187
69024;2022_T1;3282;616;2666;36;14;50;2616;18.77;81.23;1.1;1.35;0.43;0.53;1.52;1.88;79.71;98.12;2026-03-28T02:12:43.523187
69026;2022_T1;372;75;297;5;0;5;292;20.16;79.84;1.34;1.68;0.0;0.0;1.34;1.68;78.49;98.32;2026-03-28T02:12:43.523187
69027;2022_T1;9152;2124;7028;89;37;126;6902;23.21;76.79;0.97;1.27;0.4;0.53;1.38;1.79;75.42;98.21;2026-03-28T02:12:43.523187
69028;2022_T1;4816;768;4048;37;25;62;3986;15.95;84.05;0.77;0.91;0.52;0.62;1.29;1.53;82.77;98.47;2026-03-28T02:12:43.523187
69029;2022_T1;23336;6180;17156;208;87;295;16861;26.48;73.52;0.89;1.21;0.37;0.51;1.26;1.72;72.25;98.28;2026-03-28T02:12:43.523187
69030;2022_T1;651;123;528;8;5;13;515;18.89;81.11;1.23;1.52;0.77;0.95;2.0;2.46;79.11;97.54;2026-03-28T02:12:43.523187
