id_commune,target_nuance,inscrits_2012_t1,abstentions_2012_t1,votants_2012_t1,blancs_2012_t1,nuls_2012_t1,exprimes_2012_t1,pct_abs_ins_2012_t1,pct_vot_ins_2012_t1,pct_blancs_ins_2012_t1,pct_nuls_ins_2012_t1,inscrits_2012_t2,abstentions_2012_t2,votants_2012_t2,blancs_2012_t2,nuls_2012_t2,exprimes_2012_t2,pct_abs_ins_2012_t2,pct_vot_ins_2012_t2,pct_blancs_ins_2012_t2,pct_nuls_ins_2012_t2,inscrits_2017_t1,abstentions_2017_t1,votants_2017_t1,blancs_2017_t1,nuls_2017_t1,exprimes_2017_t1,pct_abs_ins_2017_t1,pct_vot_ins_2017_t1,pct_blancs_ins_2017_t1,pct_nuls_ins_2017_t1,inscrits_2017_t2,abstentions_2017_t2,votants_2017_t2,blancs_2017_t2,nuls_2017_t2,exprimes_2017_t2,pct_abs_ins_2017_t2,pct_vot_ins_2017_t2,pct_blancs_ins_2017_t2,pct_nuls_ins_2017_t2,inscrits_2022_t1,abstentions_2022_t1,votants_2022_t1,blancs_2022_t1,nuls_2022_t1,exprimes_2022_t1,pct_abs_ins_2022_t1,pct_vot_ins_2022_t1,pct_blancs_ins_2022_t1,pct_nuls_ins_2022_t1,inscrits_2022_t2,abstentions_2022_t2,votants_2022_t2,blancs_2022_t2,nuls_2022_t2,exprimes_2022_t2,pct_abs_ins_2022_t2,pct_vot_ins_2022_t2,pct_blancs_ins_2022_t2,pct_nuls_ins_2022_t2,share_nuance_eco_2012_t1,share_nuance_fn_2012_t1,share_nuance_ump_2012_t1,share_nuance_fi_2012_t1,share_nuance_exg_2012_t1,share_nuance_div_2012_t1,share_nuance_modem_2012_t1,share_nuance_dlf_2012_t1,share_nuance_soc_2012_t1,share_nuance_soc_2012_t2,share_nuance_ump_2012_t2,share_nuance_dlf_2017_t1,share_nuance_div_2017_t1,share_nuance_lr_2017_t1,share_nuance_fn_2017_t1,share_nuance_rem_2017_t1,share_nuance_soc_2017_t1,share_nuance_exg_2017_t1,share_nuance_res_2017_t1,share_nuance_fi_2017_t1,share_nuance_rem_2017_t2,share_nuance_fn_2017_t2,share_nuance_exg_2022_t1,share_nuance_lr_2022_t1,share_nuance_dlf_2022_t1,share_nuance_com_2022_t1,share_nuance_rem_2022_t1,share_nuance_res_2022_t1,share_nuance_fn_2022_t1,share_nuance_rec_2022_t1,share_nuance_fi_2022_t1,share_nuance_soc_2022_t1,share_nuance_eelv_2022_t1,insee_pop,insee_log,sec_rate_cambriolages_de_logement,sec_count_cambriolages_de_logement,sec_rate_destructions_et_degradations_volontaires,sec_count_destructions_et_degradations_volontaires,sec_rate_escroqueries_et_fraudes_aux_moyens_de_paiement,sec_count_escroqueries_et_fraudes_aux_moyens_de_paiement,sec_rate_trafic_de_stupefiants,sec_count_trafic_de_stupefiants,sec_rate_usage_de_stupefiants,sec_count_usage_de_stupefiants,sec_rate_usage_de_stupefiants_afd,sec_count_usage_de_stupefiants_afd,sec_rate_violences_physiques_hors_cadre_familial,sec_count_violences_physiques_hors_cadre_familial,sec_rate_violences_physiques_intrafamiliales,sec_count_violences_physiques_intrafamiliales,sec_rate_violences_sexuelles,sec_count_violences_sexuelles,sec_rate_vols_avec_armes,sec_count_vols_avec_armes,sec_rate_vols_d_accessoires_sur_vehicules,sec_count_vols_d_accessoires_sur_vehicules,sec_rate_vols_dans_les_vehicules,sec_count_vols_dans_les_vehicules,sec_rate_vols_de_vehicule,sec_count_vols_de_vehicule,sec_rate_vols_sans_violence_contre_des_personnes,sec_count_vols_sans_violence_contre_des_personnes,sec_rate_vols_violents_sans_arme,sec_count_vols_violents_sans_arme
69172,REM,559.0,44.0,515.0,9.0,0.0,506.0,7.87,92.13,1.61,0.0,559.0,60.0,499.0,30.0,0.0,469.0,10.73,89.27,5.37,0.0,587.0,92.0,495.0,6.0,4.0,485.0,15.67,84.33,1.02,0.68,587.0,94.0,493.0,61.0,5.0,427.0,16.01,83.99,10.39,0.85,611.0,106.0,505.0,8.0,4.0,493.0,17.35,82.65,1.31,0.65,611.0,115.0,496.0,34.0,4.0,458.0,18.82,81.18,5.56,0.65,2.57,25.3,29.84,7.31,0.99,0.0,14.82,2.77,16.4,35.61,64.39,10.52,1.24,24.54,25.36,18.56,4.33,2.06,1.24,12.16,58.78,41.22,0.82,6.49,3.45,2.03,30.43,2.84,26.37,8.52,9.53,0.81,8.72,789.0,380.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,0.0,0.0,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,0.0,0.0,0.0,0.0,0.0,0.0,1.5184457,2.4964539,0.0,0.0,2.2745888,2.6805556,0.0,0.0
69173,REM,677.0,71.0,606.0,19.0,0.0,587.0,10.49,89.51,2.81,0.0,675.0,90.0,585.0,49.0,0.0,536.0,13.33,86.67,7.26,0.0,721.0,84.0,637.0,14.0,3.0,620.0,11.65,88.35,1.94,0.42,723.0,120.0,603.0,78.0,8.0,517.0,16.6,83.4,10.79,1.11,756.0,137.0,619.0,9.0,3.0,607.0,18.12,81.88,1.19,0.4,757.0,153.0,604.0,36.0,13.0,555.0,20.21,79.79,4.76,1.72,3.92,18.91,37.31,6.98,1.36,0.68,12.61,3.92,14.31,32.28,67.72,6.94,1.13,26.94,24.19,22.1,4.35,0.97,0.65,12.74,58.8,41.2,0.49,7.08,2.97,1.98,32.13,4.45,23.06,7.58,12.85,1.15,6.26,979.0,469.0,5.1599952,2.6492537,3.5081804,3.3106061,8.1716037,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69174,REM,436.0,74.0,362.0,9.0,0.0,353.0,16.97,83.03,2.06,0.0,436.0,68.0,368.0,23.0,0.0,345.0,15.6,84.4,5.28,0.0,457.0,71.0,386.0,9.0,5.0,372.0,15.54,84.46,1.97,1.09,457.0,81.0,376.0,28.0,16.0,332.0,17.72,82.28,6.13,3.5,491.0,103.0,388.0,8.0,5.0,375.0,20.98,79.02,1.63,1.02,491.0,109.0,382.0,29.0,7.0,346.0,22.2,77.8,5.91,1.43,2.27,24.65,28.33,9.92,1.13,0.28,16.71,2.83,13.88,35.36,64.64,9.68,0.81,20.97,23.66,23.66,4.3,2.6900000000000004,1.88,12.37,63.55,36.45,0.54,7.73,0.8,1.07,33.87,8.8,24.27,7.2,11.47,0.53,3.73,621.0,280.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,0.0,0.0,1.5184457,2.4964539,0.0,0.0,2.2745888,2.6805556,0.0,0.0
69175,REM,1459.0,173.0,1286.0,24.0,0.0,1262.0,11.86,88.14,1.64,0.0,1459.0,184.0,1275.0,68.0,0.0,1207.0,12.61,87.39,4.66,0.0,1536.0,205.0,1331.0,20.0,6.0,1305.0,13.35,86.65,1.3,0.39,1536.0,212.0,1324.0,135.0,26.0,1163.0,13.8,86.2,8.79,1.69,1561.0,233.0,1328.0,29.0,2.0,1297.0,14.93,85.07,1.86,0.13,1561.0,276.0,1285.0,78.0,23.0,1184.0,17.68,82.32,5.0,1.47,3.65,17.35,32.88,8.24,1.59,0.71,13.95,3.57,18.07,36.7,63.3,9.58,1.3800000000000001,21.53,23.98,22.76,4.67,1.15,1.38,13.56,62.68,37.32,1.08,6.86,3.32,1.54,31.92,3.16,24.83,5.86,16.27,1.7,3.47,1970.0,939.0,5.1599952,2.6492537,3.5532995,7.0,4.5685279,9.0,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69176,REM,2838.0,381.0,2457.0,35.0,0.0,2422.0,13.42,86.58,1.23,0.0,2840.0,418.0,2422.0,113.0,0.0,2309.0,14.72,85.28,3.98,0.0,3319.0,618.0,2701.0,42.0,13.0,2646.0,18.62,81.38,1.27,0.39,3319.0,742.0,2577.0,252.0,63.0,2262.0,22.36,77.64,7.59,1.9,3371.0,632.0,2739.0,48.0,10.0,2681.0,18.75,81.25,1.42,0.3,3373.0,728.0,2645.0,163.0,43.0,2439.0,21.58,78.42,4.83,1.27,2.64,15.94,34.15,9.33,1.36,0.45,12.43,1.65,22.05,41.23,58.77,5.44,1.51,23.66,19.35,28.0,4.35,1.05,0.57,16.06,69.32,30.68,1.08,5.3,2.61,2.13,32.67,2.76,21.07,8.58,16.37,1.45,5.97,4652.0,1912.0,7.3207001,14.0,4.7291488,22.0,6.2338779,29.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.0748065,5.0,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.2897678,6.0,2.3645744,11.0,1.7196905,8.0,0.0,0.0
69177,REM,1524.0,223.0,1301.0,16.0,0.0,1285.0,14.63,85.37,1.05,0.0,1524.0,247.0,1277.0,76.0,0.0,1201.0,16.21,83.79,4.99,0.0,1446.0,204.0,1242.0,21.0,3.0,1218.0,14.11,85.89,1.45,0.21,1446.0,242.0,1204.0,104.0,17.0,1083.0,16.74,83.26,7.19,1.18,1564.0,249.0,1315.0,10.0,5.0,1300.0,15.92,84.08,0.64,0.32,1563.0,308.0,1255.0,69.0,21.0,1165.0,19.71,80.29,4.41,1.34,3.27,18.21,28.02,10.58,1.48,0.23,12.22,2.26,23.74,47.04,52.96,6.65,1.32,19.79,19.13,26.35,5.99,1.8900000000000001,0.9,17.98,67.41,32.59,1.54,4.54,3.69,1.38,31.69,2.23,21.38,6.23,18.77,1.77,6.77,2098.0,890.0,5.1599952,2.6492537,3.5081804,3.3106061,8.1029552,17.0,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.1055371,1.046875,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69178,FN,508.0,48.0,460.0,10.0,0.0,450.0,9.45,90.55,1.97,0.0,508.0,58.0,450.0,39.0,0.0,411.0,11.42,88.58,7.68,0.0,544.0,69.0,475.0,11.0,3.0,461.0,12.68,87.32,2.02,0.55,544.0,78.0,466.0,44.0,14.0,408.0,14.34,85.66,8.09,2.57,530.0,95.0,435.0,11.0,2.0,422.0,17.92,82.08,2.08,0.38,530.0,118.0,412.0,40.0,10.0,362.0,22.26,77.74,7.55,1.89,2.89,27.78,27.33,6.44,2.23,0.0,10.67,2.67,20.0,43.31,56.69,8.89,1.3,16.49,35.14,17.14,4.34,1.51,0.87,14.32,49.02,50.98,2.13,4.03,5.92,1.18,21.09,1.66,34.12,9.24,13.27,1.66,5.69,767.0,374.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,0.0,0.0,0.0,0.0,0.0,0.0,1.5184457,2.4964539,0.0,0.0,2.2745888,2.6805556,0.0,0.0
69179,REM,1110.0,115.0,995.0,15.0,0.0,980.0,10.36,89.64,1.35,0.0,1110.0,125.0,985.0,46.0,0.0,939.0,11.26,88.74,4.14,0.0,1276.0,159.0,1117.0,19.0,1.0,1097.0,12.46,87.54,1.49,0.08,1276.0,225.0,1051.0,94.0,21.0,936.0,17.63,82.37,7.37,1.65,3085.0,507.0,2578.0,57.0,9.0,2512.0,16.43,83.57,1.85,0.29,3086.0,608.0,2478.0,176.0,36.0,2266.0,19.7,80.3,5.7,1.17,3.16,16.63,27.55,9.29,2.25,0.41,10.71,2.04,27.96,49.73,50.27,4.92,1.09,20.6,19.05,30.45,4.74,1.0,0.91,17.23,69.98,30.02,0.8400000000000001,5.02,2.35,1.99,33.52,3.46,22.93,7.48,14.97,1.43,6.01,4198.0,1712.0,13.4325721,23.0,2.3820867,10.0,4.5259647,19.0,0.3375502,1.7521368,1.306157,3.0299401,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.6674607,7.0,2.6202954,11.0,5.4787994,23.0,2.2745888,2.6805556,0.0,0.0
69180,FN,207.0,35.0,172.0,2.0,0.0,170.0,16.91,83.09,0.97,0.0,206.0,37.0,169.0,11.0,0.0,158.0,17.96,82.04,5.34,0.0,206.0,27.0,179.0,6.0,1.0,172.0,13.11,86.89,2.91,0.49,206.0,33.0,173.0,31.0,2.0,140.0,16.02,83.98,15.05,0.97,216.0,32.0,184.0,3.0,2.0,179.0,14.81,85.19,1.39,0.93,217.0,33.0,184.0,13.0,2.0,169.0,15.21,84.79,5.99,0.92,3.53,18.82,37.65,8.24,2.35,0.59,7.06,2.94,18.82,34.18,65.82,5.81,1.16,28.49,20.35,17.44,5.81,3.49,1.16,16.28,60.0,40.0,0.0,3.91,5.03,2.79,24.58,3.35,23.46,8.94,15.08,2.23,10.61,274.0,132.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9820933,3.0404624,0.0,0.0,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,0.0,0.0,2.2745888,2.6805556,0.0,0.0
69181,REM,133.0,22.0,111.0,2.0,0.0,109.0,16.54,83.46,1.5,0.0,133.0,21.0,112.0,9.0,0.0,103.0,15.79,84.21,6.77,0.0,141.0,23.0,118.0,2.0,0.0,116.0,16.31,83.69,1.42,0.0,141.0,20.0,121.0,20.0,4.0,97.0,14.18,85.82,14.18,2.84,148.0,25.0,123.0,4.0,1.0,118.0,16.89,83.11,2.7,0.68,148.0,27.0,121.0,14.0,2.0,105.0,18.24,81.76,9.46,1.35,1.83,25.69,21.1,20.18,1.83,0.0,12.84,0.0,16.51,50.49,49.51,6.9,0.0,19.83,22.41,12.93,4.31,2.59,0.0,31.03,55.67,44.33,0.0,5.93,0.85,3.39,22.88,3.39,30.51,6.78,21.19,0.85,4.24,235.0,126.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.3375502,1.7521368,0.0,0.0,0.0,0.0,0.0,0.0,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69182,REM,333.0,72.0,261.0,4.0,0.0,257.0,21.62,78.38,1.2,0.0,333.0,71.0,262.0,18.0,0.0,244.0,21.32,78.68,5.41,0.0,311.0,62.0,249.0,11.0,0.0,238.0,19.94,80.06,3.54,0.0,311.0,74.0,237.0,28.0,10.0,199.0,23.79,76.21,9.0,3.22,328.0,68.0,260.0,10.0,2.0,248.0,20.73,79.27,3.05,0.61,328.0,81.0,247.0,18.0,3.0,226.0,24.7,75.3,5.49,0.91,1.17,35.02,34.63,4.67,1.17,0.0,11.67,0.78,10.89,20.49,79.51,8.82,0.42,26.47,33.19,12.61,2.94,2.52,2.94,10.08,48.24,51.76,1.61,4.84,3.23,0.4,25.0,3.63,34.68,7.26,14.92,2.42,2.02,372.0,273.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,0.0,0.0,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,0.0,0.0,1.4076726,2.3846154,0.0,0.0,0.0,0.0
69183,FN,257.0,49.0,208.0,2.0,0.0,206.0,19.07,80.93,0.78,0.0,257.0,44.0,213.0,11.0,0.0,202.0,17.12,82.88,4.28,0.0,253.0,50.0,203.0,1.0,2.0,200.0,19.76,80.24,0.4,0.79,253.0,63.0,190.0,14.0,7.0,169.0,24.9,75.1,5.53,2.77,232.0,40.0,192.0,2.0,1.0,189.0,17.24,82.76,0.86,0.43,232.0,38.0,194.0,20.0,1.0,173.0,16.38,83.62,8.62,0.43,0.97,21.36,37.86,5.34,0.49,0.0,16.02,2.43,15.53,26.73,73.27,7.5,1.0,30.0,28.5,17.5,2.0,0.5,0.5,12.5,55.03,44.97,1.59,7.41,2.12,3.17,26.46,5.82,26.46,10.05,13.76,0.53,2.65,311.0,233.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,0.0,0.0,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2745888,2.6805556,0.0,0.0
69184,REM,661.0,73.0,588.0,13.0,0.0,575.0,11.04,88.96,1.97,0.0,661.0,91.0,570.0,30.0,0.0,540.0,13.77,86.23,4.54,0.0,694.0,105.0,589.0,12.0,4.0,573.0,15.13,84.87,1.73,0.58,694.0,129.0,565.0,47.0,19.0,499.0,18.59,81.41,6.77,2.74,726.0,110.0,616.0,11.0,3.0,602.0,15.15,84.85,1.52,0.41,726.0,141.0,585.0,52.0,6.0,527.0,19.42,80.58,7.16,0.83,2.43,20.7,31.3,11.65,2.6100000000000003,0.0,13.91,2.43,14.96,38.89,61.11,8.55,0.87,21.47,27.57,15.71,3.66,0.7,1.22,20.24,58.52,41.48,1.33,6.48,3.65,1.0,28.24,3.32,24.92,7.14,17.94,1.99,3.99,981.0,489.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69186,FN,200.0,38.0,162.0,8.0,0.0,154.0,19.0,81.0,4.0,0.0,200.0,45.0,155.0,5.0,0.0,150.0,22.5,77.5,2.5,0.0,199.0,33.0,166.0,5.0,1.0,160.0,16.58,83.42,2.51,0.5,199.0,34.0,165.0,24.0,0.0,141.0,17.09,82.91,12.06,0.0,195.0,36.0,159.0,2.0,2.0,155.0,18.46,81.54,1.03,1.03,194.0,33.0,161.0,5.0,2.0,154.0,17.01,82.99,2.58,1.03,0.65,24.68,37.66,3.9,5.19,1.3,11.04,2.6,12.99,34.0,66.0,6.88,2.5,27.5,34.38,11.88,3.12,1.25,3.12,9.38,43.97,56.03,0.0,4.52,3.23,1.94,25.81,5.16,36.77,10.97,9.03,0.0,2.58,205.0,147.0,0.0,0.0,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0619796,2.4517766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69187,REM,434.0,48.0,386.0,9.0,0.0,377.0,11.06,88.94,2.07,0.0,434.0,50.0,384.0,25.0,0.0,359.0,11.52,88.48,5.76,0.0,483.0,75.0,408.0,6.0,2.0,400.0,15.53,84.47,1.24,0.41,483.0,80.0,403.0,29.0,9.0,365.0,16.56,83.44,6.0,1.86,488.0,72.0,416.0,8.0,5.0,403.0,14.75,85.25,1.64,1.02,489.0,102.0,387.0,30.0,5.0,352.0,20.86,79.14,6.13,1.02,3.45,15.12,33.16,13.26,2.92,0.27,8.49,2.65,20.69,41.23,58.77,9.0,0.0,22.25,21.5,15.25,8.0,1.0,1.5,21.5,63.84,36.16,1.73,5.96,3.97,1.99,25.81,2.23,25.56,5.71,18.86,2.48,5.71,669.0,336.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,0.0,0.0,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,0.0,0.0,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69188,FN,455.0,50.0,405.0,7.0,0.0,398.0,10.99,89.01,1.54,0.0,455.0,47.0,408.0,20.0,0.0,388.0,10.33,89.67,4.4,0.0,545.0,94.0,451.0,11.0,1.0,439.0,17.25,82.75,2.02,0.18,545.0,133.0,412.0,52.0,7.0,353.0,24.4,75.6,9.54,1.28,579.0,121.0,458.0,10.0,3.0,445.0,20.9,79.1,1.73,0.52,579.0,126.0,453.0,35.0,15.0,403.0,21.76,78.24,6.04,2.59,2.76,24.12,32.41,8.54,1.25,0.0,9.8,2.01,19.1,37.11,62.89,7.52,1.37,22.32,24.6,19.36,6.38,1.36,0.91,16.17,53.26,46.74,1.12,6.52,3.37,1.12,23.82,2.7,28.99,7.42,20.9,1.35,2.7,904.0,397.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69189,REM,1334.0,218.0,1116.0,21.0,0.0,1095.0,16.34,83.66,1.57,0.0,1334.0,256.0,1078.0,66.0,0.0,1012.0,19.19,80.81,4.95,0.0,1424.0,276.0,1148.0,28.0,9.0,1111.0,19.38,80.62,1.97,0.63,1424.0,365.0,1059.0,98.0,25.0,936.0,25.63,74.37,6.88,1.76,1552.0,342.0,1210.0,15.0,5.0,1190.0,22.04,77.96,0.97,0.32,1552.0,414.0,1138.0,76.0,24.0,1038.0,26.68,73.32,4.9,1.55,1.64,17.53,33.24,8.4,1.9200000000000002,0.18,9.68,2.19,25.21,44.86,55.14,5.31,1.44,23.76,22.32,24.84,5.49,1.08,0.63,15.12,64.64,35.36,1.0899999999999999,5.97,2.94,1.34,29.66,1.76,22.69,8.99,17.9,1.6,6.05,1994.0,1243.0,7.2421866,9.0,4.5135406,9.0,9.5285858,19.0,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,8.0240722,16.0,0.3546356,1.7640449
69190,REM,1512.0,215.0,1297.0,17.0,0.0,1280.0,14.22,85.78,1.12,0.0,1512.0,217.0,1295.0,56.0,0.0,1239.0,14.35,85.65,3.7,0.0,1563.0,242.0,1321.0,19.0,2.0,1300.0,15.48,84.52,1.22,0.13,1563.0,320.0,1243.0,94.0,19.0,1130.0,20.47,79.53,6.01,1.22,1631.0,277.0,1354.0,19.0,7.0,1328.0,16.98,83.02,1.16,0.43,1631.0,351.0,1280.0,71.0,23.0,1186.0,21.52,78.48,4.35,1.41,2.97,15.08,36.33,6.56,0.62,0.16,13.98,2.66,21.64,39.14,60.86,5.77,0.61,28.77,15.62,27.31,5.46,0.62,1.08,14.77,73.98,26.02,0.9,7.91,2.41,1.28,36.75,1.88,17.77,9.49,13.7,1.58,6.33,2109.0,892.0,21.3081109,19.0,3.5081804,3.3106061,5.2157421,11.0,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69191,REM,4249.0,595.0,3654.0,40.0,0.0,3614.0,14.0,86.0,0.94,0.0,4251.0,565.0,3686.0,127.0,0.0,3559.0,13.29,86.71,2.99,0.0,4602.0,725.0,3877.0,33.0,7.0,3837.0,15.75,84.25,0.72,0.15,4602.0,975.0,3627.0,281.0,48.0,3298.0,21.19,78.81,6.11,1.04,4971.0,915.0,4056.0,41.0,7.0,4008.0,18.41,81.59,0.82,0.14,4975.0,1080.0,3895.0,161.0,44.0,3690.0,21.71,78.29,3.24,0.88,2.71,10.35,53.46,4.43,0.86,0.22,10.79,1.47,15.72,26.38,73.62,1.82,0.89,49.99,8.08,26.9,3.67,0.55,0.26,7.84,80.75,19.25,0.42000000000000004,10.48,1.62,0.95,46.98,1.25,10.03,12.08,9.73,1.25,5.21,6113.0,2744.0,10.5676276,29.0,7.361361,45.0,6.3798462,39.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.635858,10.0,1.0619796,2.4517766,0.1055371,1.046875,3.5988876,22.0,6.0526746,37.0,2.9445444,18.0,5.2347456,32.0,0.3546356,1.7640449
69192,REM,97.0,6.0,91.0,1.0,0.0,90.0,6.19,93.81,1.03,0.0,97.0,9.0,88.0,7.0,0.0,81.0,9.28,90.72,7.22,0.0,111.0,10.0,101.0,3.0,0.0,98.0,9.01,90.99,2.7,0.0,111.0,11.0,100.0,9.0,3.0,88.0,9.91,90.09,8.11,2.7,131.0,7.0,124.0,2.0,1.0,121.0,5.34,94.66,1.53,0.76,131.0,19.0,112.0,8.0,1.0,103.0,14.5,85.5,6.11,0.76,3.33,16.67,25.56,21.11,0.0,2.22,14.44,3.33,13.33,46.91,53.09,3.06,0.0,20.41,23.47,34.69,4.08,0.0,0.0,14.29,67.05,32.95,0.0,2.48,1.65,0.0,33.06,5.79,24.79,8.26,14.05,1.65,8.26,156.0,67.0,0.0,0.0,0.0,0.0,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5184457,2.4964539,1.4076726,2.3846154,0.0,0.0,0.0,0.0
69193,REM,947.0,101.0,846.0,6.0,0.0,840.0,10.67,89.33,0.63,0.0,947.0,106.0,841.0,51.0,0.0,790.0,11.19,88.81,5.39,0.0,996.0,144.0,852.0,8.0,5.0,839.0,14.46,85.54,0.8,0.5,996.0,176.0,820.0,71.0,11.0,738.0,17.67,82.33,7.13,1.1,1091.0,168.0,923.0,7.0,4.0,912.0,15.4,84.6,0.64,0.37,1091.0,213.0,878.0,41.0,17.0,820.0,19.52,80.48,3.76,1.56,2.02,17.14,36.67,7.74,1.0699999999999998,0.12,9.88,2.74,22.62,40.13,59.87,5.6,1.4300000000000002,27.06,21.81,25.63,4.17,1.31,1.07,11.92,64.77,35.23,0.22,7.79,1.75,1.97,34.87,2.74,22.7,10.53,11.73,1.75,3.95,1273.0,544.0,20.2113463,11.0,3.5081804,3.3106061,7.8554595,10.0,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69194,REM,5057.0,594.0,4463.0,36.0,0.0,4427.0,11.75,88.25,0.71,0.0,5081.0,592.0,4489.0,131.0,0.0,4358.0,11.65,88.35,2.58,0.0,5676.0,1015.0,4661.0,47.0,8.0,4606.0,17.88,82.12,0.83,0.14,5677.0,1271.0,4406.0,383.0,73.0,3950.0,22.39,77.61,6.75,1.29,5900.0,974.0,4926.0,38.0,13.0,4875.0,16.51,83.49,0.64,0.22,5902.0,1157.0,4745.0,190.0,58.0,4497.0,19.6,80.4,3.22,0.98,2.26,7.91,57.42,4.65,0.54,0.14,11.72,1.08,14.28,24.58,75.42,2.54,0.54,51.67,6.77,26.38,3.43,0.48,0.5,7.69,82.0,18.0,0.22,13.6,1.44,1.44,44.84,0.94,10.32,12.64,9.21,1.11,4.25,7405.0,3111.0,14.4636728,45.0,7.29237,54.0,8.6428089,64.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.1055371,1.046875,2.1607022,16.0,1.8906144,14.0,1.3504389,10.0,7.1573261,53.0,0.3546356,1.7640449
