id_commune,target_REM_wins_2022_t2,abstentions_2012_t1,abstentions_2012_t2,abstentions_2017_t1,abstentions_2017_t2,abstentions_2022_t1,abstentions_2022_t2,blancs_2012_t1,blancs_2012_t2,blancs_2017_t1,blancs_2017_t2,blancs_2022_t1,blancs_2022_t2,exprimes_2012_t1,exprimes_2012_t2,exprimes_2017_t1,exprimes_2017_t2,exprimes_2022_t1,exprimes_2022_t2,inscrits_2012_t1,inscrits_2012_t2,inscrits_2017_t1,inscrits_2017_t2,inscrits_2022_t1,inscrits_2022_t2,insee_log,insee_pop,nuls_2012_t1,nuls_2012_t2,nuls_2017_t1,nuls_2017_t2,nuls_2022_t1,nuls_2022_t2,pct_abs_ins_2012_t1,pct_abs_ins_2012_t2,pct_abs_ins_2017_t1,pct_abs_ins_2017_t2,pct_abs_ins_2022_t1,pct_abs_ins_2022_t2,pct_blancs_ins_2012_t1,pct_blancs_ins_2012_t2,pct_blancs_ins_2017_t1,pct_blancs_ins_2017_t2,pct_blancs_ins_2022_t1,pct_blancs_ins_2022_t2,pct_nuls_ins_2012_t1,pct_nuls_ins_2012_t2,pct_nuls_ins_2017_t1,pct_nuls_ins_2017_t2,pct_nuls_ins_2022_t1,pct_nuls_ins_2022_t2,pct_vot_ins_2012_t1,pct_vot_ins_2012_t2,pct_vot_ins_2017_t1,pct_vot_ins_2017_t2,pct_vot_ins_2022_t1,pct_vot_ins_2022_t2,sec_count_cambriolages_de_logement,sec_count_destructions_et_degradations_volontaires,sec_count_escroqueries_et_fraudes_aux_moyens_de_paiement,sec_count_trafic_de_stupefiants,sec_count_usage_de_stupefiants,sec_count_usage_de_stupefiants_afd,sec_count_violences_physiques_hors_cadre_familial,sec_count_violences_physiques_intrafamiliales,sec_count_violences_sexuelles,sec_count_vols_avec_armes,sec_count_vols_d_accessoires_sur_vehicules,sec_count_vols_dans_les_vehicules,sec_count_vols_de_vehicule,sec_count_vols_sans_violence_contre_des_personnes,sec_count_vols_violents_sans_arme,sec_rate_cambriolages_de_logement,sec_rate_destructions_et_degradations_volontaires,sec_rate_escroqueries_et_fraudes_aux_moyens_de_paiement,sec_rate_trafic_de_stupefiants,sec_rate_usage_de_stupefiants,sec_rate_usage_de_stupefiants_afd,sec_rate_violences_physiques_hors_cadre_familial,sec_rate_violences_physiques_intrafamiliales,sec_rate_violences_sexuelles,sec_rate_vols_avec_armes,sec_rate_vols_d_accessoires_sur_vehicules,sec_rate_vols_dans_les_vehicules,sec_rate_vols_de_vehicule,sec_rate_vols_sans_violence_contre_des_personnes,sec_rate_vols_violents_sans_arme,share_nuance__2012_t1,share_nuance__2012_t2,share_nuance_com_2022_t1,share_nuance_div_2012_t1,share_nuance_div_2017_t1,share_nuance_dlf_2012_t1,share_nuance_dlf_2017_t1,share_nuance_dlf_2022_t1,share_nuance_eelv_2022_t1,share_nuance_exg_2012_t1,share_nuance_exg_2017_t1,share_nuance_exg_2022_t1,share_nuance_fi_2012_t1,share_nuance_fi_2017_t1,share_nuance_fi_2022_t1,share_nuance_lr_2017_t1,share_nuance_lr_2022_t1,share_nuance_rec_2022_t1,share_nuance_rem_2017_t1,share_nuance_rem_2017_t2,share_nuance_rem_2022_t1,share_nuance_res_2017_t1,share_nuance_res_2022_t1,share_nuance_rn_2012_t1,share_nuance_rn_2017_t1,share_nuance_rn_2017_t2,share_nuance_rn_2022_t1,share_nuance_soc_2017_t1,share_nuance_soc_2022_t1,votants_2012_t1,votants_2012_t2,votants_2017_t1,votants_2017_t2,votants_2022_t1,votants_2022_t2
69260,1,472.0,504.0,561.0,727.0,601.0,753.0,35.0,95.0,37.0,204.0,33.0,143.0,2471.0,2379.0,2557.0,2189.0,2670.0,2399.0,2978.0,2978.0,3163.0,3167.0,3315.0,3318.0,2110.0,5175.0,0.0,0.0,8.0,47.0,11.0,23.0,15.85,16.92,17.74,22.96,18.13,22.69,1.18,3.19,1.17,6.44,1.0,4.31,0.0,0.0,0.25,1.48,0.33,0.69,84.15,83.08,82.26,77.04,81.87,77.31,26.0,34.0,38.0,1.7521368,9.0,6.2348485,2.721519,10.0,2.4517766,1.046875,20.0,19.0,16.0,16.0,1.7640449,12.3194902,6.5700483,7.3429952,0.3375502,1.7391304,1.7948427,1.4219906,1.9323671,1.0619796,0.1055371,3.8647343,3.6714976,3.0917874,3.0917874,0.3546356,72.27,100.0,1.84,0.12,0.82,1.66,4.26,2.02,5.21,1.25,1.49,0.93,9.23,16.54,18.05,26.32,8.01,8.09,29.17,73.32,35.84,0.59,1.99,15.46,16.03,26.68,16.67,4.77,1.35,2506.0,2474.0,2602.0,2440.0,2714.0,2565.0
69261,1,5.0,5.0,8.0,10.0,8.0,5.0,1.0,0.0,2.0,1.0,3.0,6.0,48.0,52.0,44.0,38.0,44.0,44.0,54.0,57.0,54.0,54.0,55.0,55.0,34.0,117.0,0.0,0.0,0.0,5.0,0.0,0.0,9.26,8.77,14.81,18.52,14.55,9.09,1.85,0.0,3.7,1.85,5.45,10.91,0.0,0.0,0.0,9.26,0.0,0.0,90.74,91.23,85.19,81.48,85.45,90.91,0.0,3.3106061,0.0,0.0,0.0,0.0,2.721519,3.0404624,2.4517766,0.0,0.0,0.0,0.0,2.6805556,0.0,0.0,3.5081804,0.0,0.0,0.0,0.0,1.4219906,1.9820933,1.0619796,0.0,0.0,0.0,0.0,2.2745888,0.0,87.5,100.0,0.0,0.0,0.0,0.0,13.64,0.0,0.0,0.0,0.0,0.0,6.25,11.36,6.82,29.55,15.91,9.09,34.09,68.42,47.73,2.27,4.55,6.25,4.55,31.58,15.91,4.55,0.0,49.0,52.0,46.0,44.0,47.0,50.0
69263,0,82.0,75.0,129.0,149.0,132.0,148.0,7.0,28.0,11.0,55.0,10.0,34.0,525.0,511.0,507.0,440.0,538.0,496.0,614.0,614.0,651.0,651.0,683.0,684.0,461.0,908.0,0.0,0.0,4.0,7.0,3.0,6.0,13.36,12.21,19.82,22.89,19.33,21.64,1.14,4.56,1.69,8.45,1.46,4.97,0.0,0.0,0.61,1.08,0.44,0.88,86.64,87.79,80.18,77.11,80.67,78.36,2.6492537,3.3106061,4.2666667,0.0,3.0299401,0.0,2.721519,3.0404624,2.4517766,0.0,2.7266667,2.4964539,0.0,2.6805556,0.0,5.1599952,3.5081804,5.0485131,0.0,1.306157,0.0,1.4219906,1.9820933,1.0619796,0.0,1.1839424,1.5184457,0.0,2.2745888,0.0,61.519999999999996,100.0,0.93,0.38,1.38,2.48,8.28,2.42,2.79,1.52,0.99,1.86,10.67,13.81,11.9,22.68,5.39,6.69,20.12,53.86,29.0,2.17,3.53,23.43,27.42,46.14,33.64,3.16,1.86,532.0,539.0,522.0,502.0,551.0,536.0
69264,1,4061.0,4052.0,5437.0,6089.0,5431.0,6344.0,213.0,665.0,199.0,1067.0,233.0,793.0,14150.0,13719.0,14010.0,12251.0,13432.0,11791.0,18424.0,18436.0,19764.0,19764.0,19162.0,19167.0,19597.0,36224.0,0.0,0.0,118.0,357.0,66.0,239.0,22.04,21.98,27.51,30.81,28.34,33.1,1.16,3.61,1.01,5.4,1.22,4.14,0.0,0.0,0.6,1.81,0.34,1.25,77.96,78.02,72.49,69.19,71.66,66.9,152.0,528.0,259.0,109.0,330.0,73.0,244.0,158.0,77.0,7.0,58.0,192.0,63.0,425.0,22.0,7.7561863,14.5759717,7.1499558,3.0090548,9.1099823,2.0152385,6.7358657,4.3617491,2.1256625,0.193242,1.6011484,5.3003534,1.7391784,11.732553,0.6073322,66.34,100.0,1.9,0.28,1.63,1.61,4.61,1.96,3.89,1.25,1.55,1.15,11.81,20.19,27.2,21.15,5.2,8.55,22.2,67.0,26.64,0.79,2.03,18.71,21.25,33.0,19.89,6.64,1.58,14363.0,14384.0,14327.0,13675.0,13731.0,12823.0
69265,1,94.0,93.0,96.0,125.0,86.0,117.0,9.0,25.0,2.0,46.0,9.0,35.0,502.0,487.0,531.0,458.0,591.0,532.0,605.0,605.0,638.0,638.0,687.0,689.0,388.0,820.0,0.0,0.0,9.0,9.0,1.0,5.0,15.54,15.37,15.05,19.59,12.52,16.98,1.49,4.13,0.31,7.21,1.31,5.08,0.0,0.0,1.41,1.41,0.15,0.73,84.46,84.63,84.95,80.41,87.48,83.02,2.6492537,3.3106061,4.2666667,0.0,0.0,0.0,2.721519,3.0404624,0.0,0.0,2.7266667,2.4964539,2.3846154,2.6805556,0.0,5.1599952,3.5081804,5.0485131,0.0,0.0,0.0,1.4219906,1.9820933,0.0,0.0,1.1839424,1.5184457,1.4076726,2.2745888,0.0,68.53,100.0,0.68,0.2,1.51,2.19,6.03,2.2,7.45,0.4,1.8800000000000001,0.68,7.97,12.24,16.75,26.93,5.25,11.84,21.85,65.07,28.6,2.64,3.89,20.72,18.83,34.93,21.32,8.1,1.35,511.0,512.0,542.0,513.0,601.0,572.0
69266,1,16121.0,16515.0,21517.0,24568.0,24518.0,30847.0,978.0,2664.0,910.0,4214.0,873.0,3621.0,61208.0,59151.0,59637.0,52487.0,62836.0,53138.0,78307.0,78330.0,82377.0,82376.0,88484.0,88520.0,89282.0,162207.0,0.0,0.0,313.0,1107.0,257.0,914.0,20.59,21.08,26.12,29.82,27.71,34.85,1.25,3.4,1.1,5.12,0.99,4.09,0.0,0.0,0.38,1.34,0.29,1.03,79.41,78.92,73.88,70.18,72.29,65.15,893.0,1542.0,1322.0,236.0,930.0,536.0,701.0,588.0,227.0,35.0,248.0,1400.0,600.0,2861.0,445.0,10.0020351,9.5063715,8.1500798,1.454931,5.7334147,3.3044197,4.3216384,3.6249977,1.3994464,0.2157737,1.5289106,8.6309469,3.6989772,17.6379564,2.7434081,70.47,100.0,1.91,0.26,1.3699999999999999,1.45,3.44,1.32,6.33,1.4500000000000002,1.5,1.15,12.97,26.48,37.88,16.59,3.18,6.97,27.73,79.5,25.83,0.62,1.52,13.41,13.11,20.5,11.75,9.16,2.16,62186.0,61815.0,60860.0,57808.0,63966.0,57673.0
69267,1,342.0,330.0,330.0,341.0,340.0,369.0,33.0,99.0,22.0,126.0,20.0,77.0,1253.0,1199.0,1331.0,1197.0,1367.0,1257.0,1628.0,1628.0,1691.0,1691.0,1730.0,1733.0,1042.0,2132.0,0.0,0.0,8.0,27.0,3.0,30.0,21.01,20.27,19.52,20.17,19.65,21.29,2.03,6.08,1.3,7.45,1.16,4.44,0.0,0.0,0.47,1.6,0.17,1.73,78.99,79.73,80.48,79.83,80.35,78.71,2.6492537,3.3106061,12.0,1.7521368,3.0299401,0.0,2.721519,3.0404624,2.4517766,0.0,2.7266667,2.4964539,2.3846154,2.6805556,0.0,5.1599952,3.5081804,5.6285178,0.3375502,1.306157,0.0,1.4219906,1.9820933,1.0619796,0.0,1.1839424,1.5184457,1.4076726,2.2745888,0.0,64.08,100.0,3.0,0.4,0.44999999999999996,2.55,6.99,1.68,3.88,1.52,1.51,0.6599999999999999,10.61,13.75,12.51,27.5,6.29,10.39,19.91,59.82,29.19,1.5,3.73,20.83,25.02,40.18,27.94,3.38,0.73,1286.0,1298.0,1361.0,1350.0,1390.0,1364.0
69268,1,324.0,304.0,434.0,568.0,441.0,526.0,32.0,89.0,12.0,164.0,34.0,103.0,2070.0,2035.0,2343.0,2039.0,2249.0,2053.0,2426.0,2428.0,2811.0,2811.0,2733.0,2733.0,1472.0,3353.0,0.0,0.0,22.0,40.0,9.0,51.0,13.36,12.52,15.44,20.21,16.14,19.25,1.32,3.67,0.43,5.83,1.24,3.77,0.0,0.0,0.78,1.42,0.33,1.87,86.64,87.48,84.56,79.79,83.86,80.75,17.0,13.0,29.0,1.7521368,3.0299401,6.2348485,2.721519,12.0,2.4517766,0.0,2.7266667,10.0,10.0,19.0,0.0,11.547718,3.877125,8.6489711,0.3375502,1.306157,1.7948427,1.4219906,3.5788846,1.0619796,0.0,1.1839424,2.9824038,2.9824038,5.6665673,0.0,74.3,100.0,1.24,0.29,1.2,2.08,5.55,2.45,4.4,0.87,0.47,0.62,7.34,11.27,12.49,29.41,7.74,11.07,30.64,72.54,38.51,0.77,2.49,15.12,16.56,27.46,17.56,4.14,1.42,2102.0,2124.0,2377.0,2243.0,2292.0,2207.0
69269,1,99.0,106.0,121.0,146.0,111.0,141.0,10.0,29.0,6.0,59.0,13.0,46.0,615.0,589.0,631.0,546.0,638.0,566.0,724.0,724.0,759.0,759.0,763.0,763.0,512.0,980.0,0.0,0.0,1.0,8.0,1.0,10.0,13.67,14.64,15.94,19.24,14.55,18.48,1.38,4.01,0.79,7.77,1.7,6.03,0.0,0.0,0.13,1.05,0.13,1.31,86.33,85.36,84.06,80.76,85.45,81.52,2.6492537,3.3106061,4.2666667,0.0,3.0299401,6.2348485,2.721519,3.0404624,2.4517766,0.0,2.7266667,23.0,2.3846154,2.6805556,0.0,5.1599952,3.5081804,5.0485131,0.0,1.306157,1.7948427,1.4219906,1.9820933,1.0619796,0.0,1.1839424,23.4693878,1.4076726,2.2745888,0.0,68.62,100.0,1.72,0.16,0.48,1.95,7.29,3.76,7.99,0.49,1.27,1.72,10.08,17.12,19.75,23.3,4.39,6.11,24.41,66.12,29.0,1.27,4.7,18.7,19.65,33.88,19.12,5.23,1.72,625.0,618.0,638.0,613.0,652.0,622.0
69270,1,353.0,361.0,526.0,630.0,569.0,648.0,44.0,133.0,52.0,268.0,33.0,160.0,2475.0,2381.0,2731.0,2378.0,2834.0,2605.0,2872.0,2875.0,3318.0,3318.0,3449.0,3449.0,1898.0,4519.0,0.0,0.0,9.0,42.0,13.0,36.0,12.29,12.56,15.85,18.99,16.5,18.79,1.53,4.63,1.57,8.08,0.96,4.64,0.0,0.0,0.27,1.27,0.38,1.04,87.71,87.44,84.15,81.01,83.5,81.21,12.0,18.0,31.0,0.0,3.0299401,6.2348485,2.721519,3.0404624,2.4517766,1.046875,2.7266667,2.4964539,8.0,21.0,0.0,6.3221424,3.9831821,6.8599248,0.0,1.306157,1.7948427,1.4219906,1.9820933,1.0619796,0.1055371,1.1839424,1.5184457,1.7703032,4.6470458,0.0,71.1,100.0,1.24,0.08,0.88,1.54,5.97,2.33,4.83,0.81,0.8099999999999999,0.6699999999999999,6.55,10.4,11.04,29.44,8.12,10.87,25.23,62.95,34.23,1.1,2.26,19.92,22.23,37.05,23.29,3.95,1.13,2519.0,2514.0,2792.0,2688.0,2880.0,2801.0
69271,1,1247.0,1197.0,1507.0,1627.0,1627.0,1987.0,111.0,299.0,74.0,514.0,81.0,274.0,6078.0,5940.0,6144.0,5486.0,6483.0,5866.0,7436.0,7436.0,7753.0,7757.0,8221.0,8223.0,4639.0,11214.0,0.0,0.0,28.0,130.0,30.0,96.0,16.77,16.1,19.44,20.97,19.79,24.16,1.49,4.02,0.95,6.63,0.99,3.33,0.0,0.0,0.36,1.68,0.36,1.17,83.23,83.9,80.56,79.03,80.21,75.84,62.0,70.0,57.0,1.7521368,9.0,8.0,37.0,26.0,2.4517766,1.046875,56.0,74.0,59.0,76.0,1.7640449,13.3652402,6.2421973,5.082932,0.3375502,0.8025682,0.713394,3.2994471,2.3185304,1.0619796,0.1055371,4.9937578,6.5988942,5.2612805,6.7772427,0.3546356,72.31,100.0,1.25,0.15,1.16,1.83,4.65,1.56,5.23,1.0699999999999998,0.8799999999999999,0.6699999999999999,7.55,14.45,17.06,25.33,6.88,10.49,28.53,68.67,32.69,0.67,2.08,17.09,19.79,31.33,20.58,4.54,1.53,6189.0,6239.0,6246.0,6130.0,6594.0,6236.0
69272,1,409.0,450.0,565.0,672.0,598.0,728.0,54.0,146.0,43.0,239.0,45.0,171.0,2662.0,2529.0,2736.0,2390.0,2879.0,2599.0,3125.0,3125.0,3373.0,3371.0,3539.0,3543.0,1887.0,4524.0,0.0,0.0,29.0,70.0,17.0,45.0,13.09,14.4,16.75,19.93,16.9,20.55,1.73,4.67,1.27,7.09,1.27,4.83,0.0,0.0,0.86,2.08,0.48,1.27,86.91,85.6,83.25,80.07,83.1,79.45,23.0,30.0,26.0,1.7521368,3.0299401,6.2348485,17.0,3.0404624,2.4517766,1.046875,8.0,16.0,9.0,16.0,1.7640449,12.1905856,6.6312997,5.7471264,0.3375502,1.306157,1.7948427,3.7577365,1.9820933,1.0619796,0.1055371,1.7683466,3.5366932,1.9893899,3.5366932,0.3546356,70.32000000000001,100.0,1.7,0.23,0.32999999999999996,1.69,6.62,2.22,5.94,1.51,0.99,1.1099999999999999,9.69,16.7,17.58,19.99,4.76,9.0,29.17,68.54,31.37,1.06,2.33,16.57,19.88,31.46,22.23,5.26,1.77,2716.0,2675.0,2808.0,2699.0,2941.0,2815.0
69273,1,1005.0,1014.0,1423.0,1646.0,1570.0,1879.0,103.0,365.0,110.0,458.0,83.0,322.0,5773.0,5510.0,5656.0,4957.0,5657.0,5047.0,6881.0,6889.0,7223.0,7224.0,7325.0,7328.0,4313.0,11196.0,0.0,0.0,34.0,163.0,15.0,80.0,14.61,14.72,19.7,22.79,21.43,25.64,1.5,5.3,1.52,6.34,1.13,4.39,0.0,0.0,0.47,2.26,0.2,1.09,85.39,85.28,80.3,77.21,78.57,74.36,51.0,90.0,89.0,34.0,122.0,63.0,86.0,36.0,19.0,0.0,51.0,66.0,63.0,72.0,1.7640449,11.825624,8.0385852,7.9492676,3.0367989,10.8967488,5.6270096,7.6813148,3.2154341,1.6970347,0.0,4.5551983,5.8949625,5.6270096,6.4308682,0.3546356,64.16999999999999,100.0,2.05,0.19,1.03,1.94,4.86,2.02,4.21,1.52,1.76,1.0899999999999999,10.55,18.97,20.59,17.01,3.89,7.95,23.67,61.71,27.19,0.71,2.02,21.64,26.01,38.29,26.8,5.98,2.19,5876.0,5875.0,5800.0,5578.0,5755.0,5449.0
69275,1,4136.0,4129.0,4549.0,5145.0,5044.0,6030.0,263.0,674.0,243.0,1078.0,186.0,738.0,12455.0,12052.0,12627.0,10998.0,12710.0,11054.0,16854.0,16855.0,17508.0,17508.0,18009.0,18020.0,13345.0,29905.0,0.0,0.0,89.0,287.0,69.0,198.0,24.54,24.5,25.98,29.39,28.01,33.46,1.56,4.0,1.39,6.16,1.03,4.1,0.0,0.0,0.51,1.64,0.38,1.1,75.46,75.5,74.02,70.61,71.99,66.54,144.0,281.0,179.0,13.0,168.0,136.0,89.0,100.0,17.0,1.046875,69.0,168.0,94.0,252.0,27.0,10.7908983,9.396422,5.9856211,0.4347099,5.6177897,4.5477345,2.976091,3.3439224,0.5684668,0.1055371,2.3073065,5.6177897,3.1432871,8.4266845,0.9028591,65.38,100.0,2.1,0.31,1.8099999999999998,1.63,5.23,1.95,3.71,1.45,1.31,1.1800000000000002,11.06,22.39,29.11,16.78,3.94,8.89,21.88,63.6,23.56,0.77,1.68,20.17,24.01,36.4,22.35,5.82,1.53,12718.0,12726.0,12959.0,12363.0,12965.0,11990.0
69276,1,1035.0,1054.0,1591.0,1806.0,1845.0,2288.0,76.0,240.0,87.0,383.0,67.0,236.0,4581.0,4398.0,4503.0,3918.0,4486.0,3823.0,5692.0,5692.0,6214.0,6214.0,6424.0,6429.0,4504.0,9727.0,0.0,0.0,33.0,107.0,26.0,82.0,18.18,18.52,25.6,29.06,28.72,35.59,1.34,4.22,1.4,6.16,1.04,3.67,0.0,0.0,0.53,1.72,0.4,1.28,81.82,81.48,74.4,70.94,71.28,64.41,76.0,134.0,52.0,1.7521368,15.0,9.0,33.0,41.0,2.4517766,1.046875,49.0,70.0,41.0,45.0,9.0,16.8725566,13.7760872,5.3459443,0.3375502,1.5420993,0.9252596,3.3926185,4.2150715,1.0619796,0.1055371,5.0375244,7.1964635,4.2150715,4.6262979,0.9252596,62.22,100.0,2.63,0.17,1.2,1.14,4.46,1.63,2.47,1.79,1.48,1.1800000000000002,13.67,27.18,31.01,12.3,2.7,7.42,22.78,62.63,22.89,0.76,1.78,21.02,24.05,37.37,24.5,5.77,1.78,4657.0,4638.0,4623.0,4408.0,4579.0,4141.0
69277,1,1290.0,1265.0,1868.0,2250.0,1959.0,2294.0,104.0,368.0,104.0,615.0,128.0,370.0,7848.0,7610.0,8204.0,7244.0,8347.0,7712.0,9242.0,9243.0,10213.0,10244.0,10485.0,10489.0,5626.0,13446.0,0.0,0.0,37.0,135.0,51.0,113.0,13.96,13.69,18.29,21.96,18.68,21.87,1.13,3.98,1.02,6.0,1.22,3.53,0.0,0.0,0.36,1.32,0.49,1.08,86.04,86.31,81.71,78.04,81.32,78.13,87.0,61.0,85.0,1.7521368,22.0,6.2348485,31.0,18.0,12.0,1.046875,47.0,56.0,57.0,74.0,1.7640449,15.4636152,4.5366652,6.3215826,0.3375502,1.6361743,1.7948427,2.3055184,1.3386881,0.8924587,0.1055371,3.4954633,4.1648074,4.2391789,5.5034955,0.3546356,71.75,100.0,1.31,0.24,0.91,1.85,5.06,1.68,5.26,1.3399999999999999,1.13,0.86,6.65,11.59,12.39,26.69,6.29,9.76,28.96,66.77,37.13,0.69,1.69,18.17,20.54,33.23,21.8,4.42,1.83,7952.0,7978.0,8345.0,7994.0,8526.0,8195.0
69278,1,544.0,557.0,811.0,912.0,816.0,946.0,68.0,164.0,58.0,260.0,48.0,174.0,3003.0,2894.0,3069.0,2726.0,3084.0,2808.0,3615.0,3615.0,3950.0,3950.0,3962.0,3963.0,2379.0,5632.0,0.0,0.0,12.0,52.0,14.0,35.0,15.05,15.41,20.53,23.09,20.6,23.87,1.88,4.54,1.47,6.58,1.21,4.39,0.0,0.0,0.3,1.32,0.35,0.88,84.95,84.59,79.47,76.91,79.4,76.13,22.0,55.0,40.0,1.7521368,3.0299401,6.2348485,5.0,14.0,2.4517766,0.0,2.7266667,18.0,9.0,40.0,1.7640449,9.2490661,9.765625,7.1022727,0.3375502,1.306157,1.7948427,0.8877841,2.4857955,1.0619796,0.0,1.1839424,3.1960227,1.5980114,7.1022727,0.3546356,68.96000000000001,100.0,1.3,0.4,1.07,1.8,5.21,2.24,4.57,1.0,0.8800000000000001,0.65,8.19,15.09,17.54,24.08,5.87,8.43,28.45,66.29,32.98,0.26,1.91,19.65,20.85,33.71,23.31,4.11,1.2,3071.0,3058.0,3139.0,3038.0,3146.0,3017.0
69279,1,599.0,681.0,797.0,933.0,870.0,1000.0,57.0,190.0,63.0,299.0,66.0,191.0,3609.0,3394.0,3678.0,3261.0,3788.0,3515.0,4265.0,4265.0,4558.0,4559.0,4740.0,4743.0,2494.0,6109.0,0.0,0.0,20.0,66.0,16.0,37.0,14.04,15.97,17.49,20.47,18.35,21.08,1.34,4.45,1.38,6.56,1.39,4.03,0.0,0.0,0.44,1.45,0.34,0.78,85.96,84.03,82.51,79.53,81.65,78.92,32.0,30.0,27.0,1.7521368,3.0299401,6.2348485,2.721519,8.0,2.4517766,1.046875,7.0,34.0,19.0,37.0,1.7640449,12.8313117,4.9107874,4.4197086,0.3375502,1.306157,1.7948427,1.4219906,1.3095433,1.0619796,0.1055371,1.1458504,5.565559,3.1101653,6.0566377,0.3546356,64.7,100.0,1.58,0.06,0.98,1.55,4.59,1.82,3.35,1.25,1.25,0.8200000000000001,8.92,16.29,16.82,21.48,3.91,9.53,22.97,58.72,29.75,0.73,2.16,23.52,27.68,41.28,28.93,4.02,1.32,3666.0,3584.0,3761.0,3626.0,3870.0,3743.0
69280,0,126.0,133.0,197.0,238.0,244.0,250.0,8.0,45.0,14.0,74.0,10.0,35.0,739.0,694.0,796.0,689.0,822.0,783.0,873.0,872.0,1010.0,1010.0,1077.0,1077.0,610.0,1594.0,0.0,0.0,3.0,9.0,1.0,9.0,14.43,15.25,19.5,23.56,22.66,23.21,0.92,5.16,1.39,7.33,0.93,3.25,0.0,0.0,0.3,0.89,0.09,0.84,85.57,84.75,80.5,76.44,77.34,76.79,7.0,11.0,4.2666667,0.0,3.0299401,6.2348485,2.721519,3.0404624,2.4517766,1.046875,2.7266667,2.4964539,2.3846154,2.6805556,0.0,11.4780599,6.9008783,5.0485131,0.0,1.306157,1.7948427,1.4219906,1.9820933,1.0619796,0.1055371,1.1839424,1.5184457,1.4076726,2.2745888,0.0,57.78,100.0,1.7,0.0,0.63,3.25,7.41,2.43,2.43,1.63,1.26,1.3399999999999999,9.34,14.57,11.31,19.85,4.87,11.19,16.96,48.33,27.25,1.01,2.68,28.01,35.93,51.67,33.82,2.39,0.97,747.0,739.0,813.0,772.0,833.0,827.0
69281,1,166.0,174.0,203.0,237.0,253.0,284.0,18.0,60.0,21.0,92.0,25.0,53.0,996.0,946.0,1041.0,914.0,1134.0,1063.0,1180.0,1180.0,1272.0,1272.0,1420.0,1420.0,817.0,1979.0,0.0,0.0,7.0,29.0,8.0,20.0,14.07,14.75,15.96,18.63,17.82,20.0,1.53,5.08,1.65,7.23,1.76,3.73,0.0,0.0,0.55,2.28,0.56,1.41,85.93,85.25,84.04,81.37,82.18,80.0,8.0,9.0,10.0,0.0,3.0299401,6.2348485,2.721519,3.0404624,2.4517766,0.0,2.7266667,2.4964539,8.0,2.6805556,1.7640449,9.7937274,4.5477514,5.0530571,0.0,1.306157,1.7948427,1.4219906,1.9820933,1.0619796,0.0,1.1839424,1.5184457,4.0424457,2.2745888,0.3546356,67.67,100.0,2.47,0.0,1.44,1.1,6.05,2.38,4.23,0.8,1.73,0.7,8.43,10.47,10.67,23.54,4.85,10.67,26.42,59.41,31.75,1.73,1.5,21.99,24.78,40.59,29.28,3.84,1.5,1014.0,1006.0,1069.0,1035.0,1167.0,1136.0
69282,1,3635.0,3615.0,5364.0,5967.0,6029.0,7134.0,248.0,786.0,255.0,1133.0,236.0,853.0,16009.0,15493.0,15916.0,14211.0,16426.0,14541.0,19892.0,19894.0,21607.0,21607.0,22772.0,22776.0,15151.0,36437.0,0.0,0.0,72.0,296.0,81.0,248.0,18.27,18.17,24.83,27.62,26.48,31.32,1.25,3.95,1.18,5.24,1.04,3.75,0.0,0.0,0.33,1.37,0.36,1.09,81.73,81.83,75.17,72.38,73.52,68.68,245.0,300.0,195.0,7.0,69.0,53.0,132.0,125.0,29.0,1.046875,81.0,238.0,121.0,276.0,12.0,16.1709972,8.2333891,5.3517029,0.1921124,1.8936795,1.4545654,3.6226912,3.4305788,0.7958943,0.1055371,2.2230151,6.531822,3.3208003,7.574718,0.3293356,67.82,100.0,1.77,0.21,1.52,1.67,4.83,1.89,4.69,1.37,1.3,1.11,10.39,20.39,27.19,18.6,4.32,7.71,24.88,67.36,27.13,0.7,1.61,18.53,21.85,32.64,20.95,5.92,1.62,16257.0,16279.0,16243.0,15640.0,16743.0,15642.0
69283,1,1327.0,1306.0,1657.0,1929.0,1907.0,2338.0,157.0,369.0,145.0,557.0,112.0,354.0,6780.0,6589.0,7173.0,6349.0,7276.0,6510.0,8264.0,8264.0,9023.0,9023.0,9350.0,9347.0,5549.0,13716.0,0.0,0.0,48.0,188.0,55.0,145.0,16.06,15.8,18.36,21.38,20.4,25.01,1.9,4.47,1.61,6.17,1.2,3.79,0.0,0.0,0.53,2.08,0.59,1.55,83.94,84.2,81.64,78.62,79.6,74.99,56.0,106.0,105.0,1.7521368,25.0,6.2348485,38.0,30.0,12.0,1.046875,48.0,54.0,48.0,82.0,1.7640449,10.0916854,7.7282006,7.6552931,0.3375502,1.8226888,1.7948427,2.770487,2.1872266,0.8748906,0.1055371,3.4995626,3.9370079,3.4995626,5.9784194,0.3546356,63.53,100.0,1.94,0.22,0.85,2.02,5.65,1.66,3.92,1.3599999999999999,1.0699999999999998,0.81,9.6,18.95,22.64,16.84,4.32,7.27,23.52,60.54,28.11,0.71,1.73,23.27,27.09,39.46,26.02,5.33,1.59,6937.0,6958.0,7366.0,7094.0,7443.0,7009.0
