bureau_id;numero_panneau;sexe;nom;prenom;voix;pct_voix_ins;pct_voix_exp;extraction_source_url;ingestion_timestamp;source_file_name
69_08_066_0004;2;F;LE PEN;Marine;115;31,59;45,28;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_066_0005;2;F;LE PEN;Marine;106;33,54;48,62;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_066_0006;2;F;LE PEN;Marine;85;36,17;56,29;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_067_0001;2;F;LE PEN;Marine;255;29,45;41,13;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_05_068_0001;2;F;LE PEN;Marine;142;15,67;21,61;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_05_068_0002;2;F;LE PEN;Marine;181;20,66;30,22;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_069_0001;2;F;LE PEN;Marine;170;20,43;29,67;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_069_0002;2;F;LE PEN;Marine;173;20,02;33,79;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_069_0003;2;F;LE PEN;Marine;188;20,66;28,92;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_069_0004;2;F;LE PEN;Marine;160;17,58;23,60;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_069_0005;2;F;LE PEN;Marine;183;20,54;28,77;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_069_0006;2;F;LE PEN;Marine;147;16,76;23,41;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_069_0007;2;F;LE PEN;Marine;192;20,13;29,05;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_069_0008;2;F;LE PEN;Marine;147;17,19;23,63;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_069_0009;2;F;LE PEN;Marine;145;16,71;23,42;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_070_0001;2;F;LE PEN;Marine;313;34,89;49,60;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_05_071_0001;2;F;LE PEN;Marine;140;16,67;23,03;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_072_0001;2;F;LE PEN;Marine;203;16,87;23,83;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_072_0002;2;F;LE PEN;Marine;120;13,03;18,69;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_072_0003;2;F;LE PEN;Marine;101;9,78;13,43;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_072_0004;2;F;LE PEN;Marine;198;15,57;22,53;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_072_0005;2;F;LE PEN;Marine;130;13,22;18,76;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_072_0006;2;F;LE PEN;Marine;217;20,19;30,56;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_073_0001;2;F;LE PEN;Marine;91;24,59;36,99;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_074_0001;2;F;LE PEN;Marine;281;24,89;33,02;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_075_0001;2;F;LE PEN;Marine;54;42,86;54,55;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_076_0001;2;F;LE PEN;Marine;262;24,08;33,04;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_076_0002;2;F;LE PEN;Marine;188;17,25;23,65;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_077_0001;2;F;LE PEN;Marine;293;42,71;59,07;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_078_0001;2;F;LE PEN;Marine;155;26,86;34,91;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_11_080_0001;2;F;LE PEN;Marine;406;32,87;44,76;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_081_0001;2;F;LE PEN;Marine;183;15,17;24,56;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_081_0002;2;F;LE PEN;Marine;145;12,88;20,71;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_081_0003;2;F;LE PEN;Marine;94;8,24;13,47;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_081_0004;2;F;LE PEN;Marine;126;9,37;14,62;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_081_0005;2;F;LE PEN;Marine;132;10,96;18,23;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_081_0006;2;F;LE PEN;Marine;159;11,19;17,13;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_081_0007;2;F;LE PEN;Marine;142;12,32;19,35;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_081_0008;2;F;LE PEN;Marine;160;15,09;25,04;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_081_0009;2;F;LE PEN;Marine;225;15,69;27,74;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_081_0010;2;F;LE PEN;Marine;195;13,13;19,96;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_081_0011;2;F;LE PEN;Marine;135;14,27;28,48;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_082_0001;2;F;LE PEN;Marine;64;31,68;46,04;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_083_0001;2;F;LE PEN;Marine;175;20,54;27,56;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_084_0001;2;F;LE PEN;Marine;279;28,64;39,69;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_05_085_0001;2;F;LE PEN;Marine;181;17,50;23,45;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_086_0001;2;F;LE PEN;Marine;187;20,13;26,52;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_086_0002;2;F;LE PEN;Marine;228;25,94;35,19;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_05_087_0001;2;F;LE PEN;Marine;184;15,77;21,72;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_05_087_0002;2;F;LE PEN;Marine;156;13,97;18,14;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_05_088_0001;2;F;LE PEN;Marine;154;22,00;32,08;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_05_088_0002;2;F;LE PEN;Marine;136;17,35;25,52;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_05_088_0003;2;F;LE PEN;Marine;164;18,53;28,08;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_05_088_0004;2;F;LE PEN;Marine;109;18,20;27,59;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_05_088_0005;2;F;LE PEN;Marine;172;18,14;28,34;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_05_088_0006;2;F;LE PEN;Marine;141;16,55;25,31;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_089_0001;2;F;LE PEN;Marine;110;14,25;19,61;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_089_0002;2;F;LE PEN;Marine;123;15,91;21,62;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_089_0003;2;F;LE PEN;Marine;85;11,82;15,77;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_089_0004;2;F;LE PEN;Marine;85;10,57;13,96;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_089_0005;2;F;LE PEN;Marine;78;10,77;13,68;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_089_0006;2;F;LE PEN;Marine;141;17,76;25,18;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_089_0007;2;F;LE PEN;Marine;114;14,36;20,21;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_089_0008;2;F;LE PEN;Marine;117;15,46;22,16;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_089_0009;2;F;LE PEN;Marine;122;15,66;21,29;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_089_0010;2;F;LE PEN;Marine;147;17,36;24,10;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_089_0011;2;F;LE PEN;Marine;161;17,46;23,54;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_089_0012;2;F;LE PEN;Marine;139;16,63;23,97;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_090_0001;2;F;LE PEN;Marine;168;26,25;37,50;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_11_091_0001;2;F;LE PEN;Marine;140;14,03;25,69;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_11_091_0002;2;F;LE PEN;Marine;122;15,31;31,20;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_11_091_0003;2;F;LE PEN;Marine;194;22,61;37,67;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_11_091_0004;2;F;LE PEN;Marine;0;0,00;0,00;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_11_091_0005;2;F;LE PEN;Marine;201;19,98;35,83;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_11_091_0006;2;F;LE PEN;Marine;154;15,70;32,63;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_11_091_0007;2;F;LE PEN;Marine;144;15,08;27,48;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_11_091_0008;2;F;LE PEN;Marine;176;22,89;37,93;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_11_091_0009;2;F;LE PEN;Marine;83;8,78;15,99;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_11_091_0010;2;F;LE PEN;Marine;75;9,08;17,05;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_11_091_0011;2;F;LE PEN;Marine;276;25,11;41,69;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_11_091_0012;2;F;LE PEN;Marine;257;23,77;39,12;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_092_0001;2;F;LE PEN;Marine;149;18,37;26,19;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_092_0002;2;F;LE PEN;Marine;114;16,12;34,65;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_092_0003;2;F;LE PEN;Marine;173;21,57;32,95;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_092_0004;2;F;LE PEN;Marine;268;26,04;38,45;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_092_0005;2;F;LE PEN;Marine;212;25,95;39,55;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_092_0006;2;F;LE PEN;Marine;134;19,01;29,78;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_092_0007;2;F;LE PEN;Marine;128;18,26;29,29;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_093_0001;2;F;LE PEN;Marine;186;24,28;35,91;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_094_0001;2;F;LE PEN;Marine;165;24,09;34,74;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_094_0002;2;F;LE PEN;Marine;143;17,79;24,70;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_094_0003;2;F;LE PEN;Marine;161;22,30;30,96;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_094_0004;2;F;LE PEN;Marine;198;20,37;28,17;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_094_0005;2;F;LE PEN;Marine;201;25,19;33,22;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_095_0001;2;F;LE PEN;Marine;174;29,15;40,18;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_11_096_0001;2;F;LE PEN;Marine;162;19,73;33,82;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_11_096_0002;2;F;LE PEN;Marine;141;18,75;32,12;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_11_096_0003;2;F;LE PEN;Marine;183;18,01;32,39;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_11_096_0004;2;F;LE PEN;Marine;303;23,90;41,17;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_11_096_0005;2;F;LE PEN;Marine;292;25,17;38,99;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_11_096_0006;2;F;LE PEN;Marine;222;22,02;33,79;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_11_097_0001;2;F;LE PEN;Marine;212;33,54;47,01;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_098_0001;2;F;LE PEN;Marine;120;39,22;57,69;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_099_0001;2;F;LE PEN;Marine;334;33,94;47,51;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_100_0001;2;F;LE PEN;Marine;192;21,17;30,24;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_100_0002;2;F;LE PEN;Marine;193;21,71;31,80;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_100_0003;2;F;LE PEN;Marine;131;22,13;31,64;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_100_0004;2;F;LE PEN;Marine;151;20,83;29,55;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_100_0005;2;F;LE PEN;Marine;204;24,85;35,42;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_100_0006;2;F;LE PEN;Marine;220;24,86;40,29;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_100_0007;2;F;LE PEN;Marine;162;20,72;31,21;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_100_0008;2;F;LE PEN;Marine;136;17,78;25,42;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_101_0001;2;F;LE PEN;Marine;111;22,42;30,08;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_102_0001;2;F;LE PEN;Marine;157;29,46;43,61;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_103_0001;2;F;LE PEN;Marine;164;23,03;32,35;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_104_0001;2;F;LE PEN;Marine;108;31,95;50,00;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_105_0001;2;F;LE PEN;Marine;198;27,35;36,20;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_106_0001;2;F;LE PEN;Marine;228;27,34;35,68;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_107_0001;2;F;LE PEN;Marine;227;30,51;44,60;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
