id_commune,target_macron_wins_2022_t2,abstentions_2017_t1,abstentions_2017_t2,abstentions_2022_t1,blancs_2017_t1,blancs_2017_t2,blancs_2022_t1,exprimes_2017_t1,exprimes_2017_t2,exprimes_2022_t1,inscrits_2017_t1,inscrits_2017_t2,inscrits_2022_t1,insee_log_2021,insee_log_2022,insee_pop_2021,insee_pop_2022,nuls_2017_t1,nuls_2017_t2,nuls_2022_t1,pct_abs_ins_2017_t1,pct_abs_ins_2017_t2,pct_abs_ins_2022_t1,pct_blancs_ins_2017_t1,pct_blancs_ins_2017_t2,pct_blancs_ins_2022_t1,pct_nuls_ins_2017_t1,pct_nuls_ins_2017_t2,pct_nuls_ins_2022_t1,pct_vot_ins_2017_t1,pct_vot_ins_2017_t2,pct_vot_ins_2022_t1,sec_rate_cambriolages_de_logement_2021,sec_rate_cambriolages_de_logement_2022,sec_rate_destructions_et_degradations_volontaires_2021,sec_rate_destructions_et_degradations_volontaires_2022,sec_rate_escroqueries_et_fraudes_aux_moyens_de_paiement_2021,sec_rate_escroqueries_et_fraudes_aux_moyens_de_paiement_2022,sec_rate_trafic_de_stupefiants_2021,sec_rate_trafic_de_stupefiants_2022,sec_rate_usage_de_stupefiants_2021,sec_rate_usage_de_stupefiants_2022,sec_rate_usage_de_stupefiants_afd_2021,sec_rate_usage_de_stupefiants_afd_2022,sec_rate_violences_physiques_hors_cadre_familial_2021,sec_rate_violences_physiques_hors_cadre_familial_2022,sec_rate_violences_physiques_intrafamiliales_2021,sec_rate_violences_physiques_intrafamiliales_2022,sec_rate_violences_sexuelles_2021,sec_rate_violences_sexuelles_2022,sec_rate_vols_avec_armes_2021,sec_rate_vols_avec_armes_2022,sec_rate_vols_d_accessoires_sur_vehicules_2021,sec_rate_vols_d_accessoires_sur_vehicules_2022,sec_rate_vols_dans_les_vehicules_2021,sec_rate_vols_dans_les_vehicules_2022,sec_rate_vols_de_vehicule_2021,sec_rate_vols_de_vehicule_2022,sec_rate_vols_sans_violence_contre_des_personnes_2021,sec_rate_vols_sans_violence_contre_des_personnes_2022,sec_rate_vols_violents_sans_arme_2021,sec_rate_vols_violents_sans_arme_2022,share_arthaud_2017_t1,share_arthaud_2022_t1,share_asselineau_2017_t1,share_cheminade_2017_t1,share_dupont_aignan_2017_t1,share_dupont_aignan_2022_t1,share_fillon_2017_t1,share_hamon_2017_t1,share_hidalgo_2022_t1,share_jadot_2022_t1,share_lassalle_2017_t1,share_lassalle_2022_t1,share_le_pen_2017_t1,share_le_pen_2017_t2,share_le_pen_2022_t1,share_macron_2017_t1,share_macron_2017_t2,share_macron_2022_t1,share_melenchon_2017_t1,share_melenchon_2022_t1,share_pecresse_2022_t1,share_poutou_2017_t1,share_poutou_2022_t1,share_roussel_2022_t1,share_zemmour_2022_t1,votants_2017_t1,votants_2017_t2,votants_2022_t1
69-227,1,489.0,592.0,570.0,51.0,199.0,63.0,2491.0,2194.0,2543.0,3039.0,3039.0,3183.0,1889.0,1889.0,3891.0,3917.0,8.0,54.0,7.0,16.09,19.48,17.91,1.68,6.55,1.98,0.26,1.78,0.22,83.91,80.52,82.09,2.6473856,4.235817,1.2850167,5.1059484,7.9671036,8.1695175,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,2.8270368,4.5953536,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.2850167,3.0635691,2.5700334,3.0635691,0.0,0.0,0.48,0.28,0.72,0.28,10.76,5.31,31.23,4.74,1.61,4.6,1.49,3.58,17.02,29.95,21.51,19.59,70.05,33.54,12.69,15.18,7.63,1.0,0.55,1.14,5.07,2550.0,2447.0,2613.0
69-228,1,511.0,619.0,512.0,57.0,266.0,44.0,2651.0,2281.0,2706.0,3225.0,3225.0,3281.0,1912.0,1912.0,4249.0,4274.0,6.0,59.0,19.0,15.84,19.19,15.6,1.77,8.25,1.34,0.19,1.83,0.58,84.16,80.81,84.4,8.893525,10.9861192,5.4130384,3.7435657,4.4716404,5.8493215,0.0,0.3375502,1.1568634,1.306157,0.0,0.0,1.448111,1.4219906,2.3534949,2.3397286,0.9771534,1.0619796,0.0,0.0,2.1181454,3.27562,1.6728256,1.5184457,4.2362909,6.5512401,2.1181454,2.1057557,0.2640282,0.0,0.6,0.41,0.91,0.23,7.51,3.77,21.35,5.88,1.22,6.25,1.7,2.92,20.75,34.81,22.58,23.8,65.19,29.93,16.52,16.44,6.17,0.75,0.81,1.7,7.8,2714.0,2606.0,2769.0
69-229,0,102.0,108.0,121.0,9.0,44.0,5.0,427.0,378.0,424.0,541.0,541.0,553.0,478.0,478.0,784.0,776.0,3.0,11.0,3.0,18.85,19.96,21.88,1.66,8.13,0.9,0.55,2.03,0.54,81.15,80.04,78.12,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,1.1568634,0.0,0.0,0.0,0.0,0.0,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,0.0,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.2640282,0.3546356,0.7,0.71,1.17,0.23,7.96,3.77,23.19,3.51,2.83,2.59,1.64,4.95,31.38,46.56,30.66,16.86,53.44,23.82,12.41,15.57,6.37,0.94,0.24,0.94,7.55,439.0,433.0,432.0
69-230,1,44.0,50.0,51.0,6.0,28.0,5.0,211.0,174.0,206.0,261.0,261.0,262.0,162.0,162.0,322.0,330.0,0.0,9.0,0.0,16.86,19.16,19.47,2.3,10.73,1.91,0.0,3.45,0.0,83.14,80.84,80.53,5.4772311,5.1599952,0.0,0.0,4.6269327,5.0485131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4076726,2.0730405,2.2745888,0.0,0.0,0.0,0.0,2.37,0.0,6.64,0.49,31.75,5.69,0.97,2.91,1.9,4.37,18.48,35.06,19.42,18.01,64.94,34.95,13.74,14.08,9.22,1.42,0.97,1.94,10.68,217.0,211.0,211.0
69-231,1,378.0,472.0,462.0,32.0,141.0,43.0,1567.0,1347.0,1612.0,1985.0,1985.0,2121.0,1174.0,1174.0,2587.0,2586.0,8.0,25.0,4.0,19.04,23.78,21.78,1.61,7.1,2.03,0.4,1.26,0.19,80.96,76.22,78.22,4.2594184,5.1599952,3.092385,3.4802784,6.18477,6.1871616,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.3201856,0.0,0.3546356,0.57,0.56,1.28,0.13,5.81,2.85,17.55,6.0,1.36,6.7,0.83,2.73,22.08,34.82,23.51,24.63,65.18,30.58,20.55,18.61,3.35,0.57,0.87,1.55,7.32,1607.0,1513.0,1659.0
69-233,1,140.0,164.0,149.0,12.0,80.0,2.0,738.0,644.0,801.0,893.0,893.0,962.0,526.0,526.0,1238.0,1241.0,3.0,5.0,10.0,15.68,18.37,15.49,1.34,8.96,0.21,0.34,0.56,1.04,84.32,81.63,84.51,5.4772311,5.1599952,6.4620355,11.2812248,4.6269327,5.0485131,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.41,0.0,0.81,0.14,3.66,0.62,33.33,6.23,1.12,7.87,1.08,1.0,11.65,24.07,15.23,27.37,75.93,36.45,14.36,18.23,7.49,0.95,0.5,1.25,10.24,753.0,729.0,813.0
69-234,1,198.0,230.0,201.0,24.0,100.0,17.0,977.0,850.0,1060.0,1202.0,1203.0,1282.0,773.0,773.0,1661.0,1703.0,3.0,23.0,4.0,16.47,19.12,15.68,2.0,8.31,1.33,0.25,1.91,0.31,83.53,80.88,84.32,16.8156845,9.0545993,3.0102348,3.5081804,4.6269327,5.0485131,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.0,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.2,0.28,1.43,0.2,6.86,2.17,25.79,4.2,0.66,6.04,1.02,2.55,22.42,36.24,25.0,23.13,63.76,32.74,13.92,15.47,5.47,0.82,0.94,0.94,7.74,1004.0,973.0,1081.0
69-235,1,226.0,278.0,276.0,16.0,105.0,8.0,1035.0,877.0,1075.0,1280.0,1280.0,1362.0,949.0,949.0,1980.0,1990.0,3.0,20.0,3.0,17.66,21.72,20.26,1.25,8.2,0.59,0.23,1.56,0.22,82.34,78.28,79.74,16.8601994,12.6451495,5.5555556,5.5276382,4.6269327,5.0485131,0.2719703,0.3375502,1.1568634,6.5326633,8.0808081,6.0301508,3.030303,3.5175879,1.6599958,4.0201005,0.9771534,1.0619796,0.0,0.1055371,3.030303,3.5175879,9.5959596,4.0201005,3.5353535,2.5125628,4.5454545,6.0301508,0.2640282,0.3546356,0.58,0.65,0.68,0.19,4.06,2.42,25.22,5.7,1.21,4.74,0.87,2.88,20.58,34.09,20.56,23.38,65.91,29.4,17.58,20.0,4.74,1.16,0.84,3.91,8.65,1054.0,1002.0,1086.0
69-236,0,73.0,89.0,84.0,4.0,25.0,5.0,337.0,292.0,312.0,417.0,417.0,403.0,254.0,254.0,600.0,598.0,3.0,11.0,2.0,17.51,21.34,20.84,0.96,6.0,1.24,0.72,2.64,0.5,82.49,78.66,79.16,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,0.0,0.0,1.6599958,1.9820933,0.0,0.0,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.2640282,0.3546356,0.3,0.0,0.59,0.0,8.01,4.17,12.17,6.82,3.53,0.64,0.59,4.49,33.53,51.03,35.58,17.8,48.97,19.55,19.58,19.55,2.56,0.59,0.0,2.56,7.37,344.0,328.0,319.0
69-238,1,569.0,603.0,681.0,41.0,167.0,40.0,1947.0,1756.0,2042.0,2573.0,2575.0,2774.0,1991.0,1991.0,3712.0,3749.0,16.0,49.0,11.0,22.11,23.42,24.55,1.59,6.49,1.44,0.62,1.9,0.4,77.89,76.58,75.45,5.4772311,5.1599952,6.4655172,6.9351827,7.2737069,8.2688717,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,4.8491379,2.667378,4.0409483,3.4675914,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,2.424569,2.1339024,1.8857759,2.4006402,3.2327586,4.001067,0.2640282,0.3546356,1.03,0.64,1.08,0.15,7.65,3.92,19.62,3.7,2.3,4.51,1.54,3.48,23.99,33.43,26.15,25.48,66.57,29.53,15.05,16.11,6.12,0.72,0.78,1.32,5.14,2004.0,1972.0,2093.0
69-239,1,132.0,157.0,173.0,16.0,74.0,9.0,762.0,660.0,771.0,913.0,913.0,956.0,577.0,577.0,1169.0,1147.0,3.0,22.0,3.0,14.46,17.2,18.1,1.75,8.11,0.94,0.33,2.41,0.31,85.54,82.8,81.9,0.0,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,0.0,1.6728256,1.5184457,0.0,1.4076726,2.0730405,2.2745888,0.0,0.0,0.52,0.39,1.44,0.26,5.25,2.72,28.35,3.81,1.3,3.5,0.92,3.24,28.08,45.15,28.4,18.37,54.85,29.83,12.47,15.18,6.23,0.52,0.26,1.82,7.13,781.0,756.0,783.0
69-240,0,110.0,140.0,129.0,13.0,47.0,13.0,423.0,353.0,392.0,547.0,547.0,536.0,449.0,449.0,620.0,627.0,1.0,7.0,2.0,20.11,25.59,24.07,2.38,8.59,2.43,0.18,1.28,0.37,79.89,74.41,75.93,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,0.0,0.0,0.0,0.0,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,0.0,0.0,0.0,0.0,0.0,0.0,1.5184457,0.0,0.0,2.0730405,2.2745888,0.0,0.0,0.24,0.26,0.71,0.0,8.04,4.34,23.4,2.84,1.28,2.04,0.24,4.34,34.28,52.41,38.27,16.31,47.59,20.41,12.77,12.5,6.63,1.18,0.26,2.04,7.65,437.0,407.0,407.0
69-241,1,279.0,343.0,344.0,21.0,116.0,32.0,1507.0,1320.0,1610.0,1812.0,1812.0,1987.0,1098.0,1098.0,2628.0,2657.0,5.0,33.0,1.0,15.4,18.93,17.31,1.16,6.4,1.61,0.28,1.82,0.05,84.6,81.07,82.69,9.1107155,8.1996439,3.04414,3.7636432,6.0882801,9.0327437,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.1021803,0.0,1.0621681,1.1839424,1.6728256,1.5184457,3.805175,2.2581859,2.0730405,2.2745888,0.2640282,0.0,0.2,0.37,1.19,0.13,3.85,2.3,23.16,4.78,1.55,5.78,0.93,2.17,22.36,33.86,22.73,29.0,66.14,34.72,13.74,14.41,3.85,0.66,0.62,1.86,9.63,1533.0,1469.0,1643.0
69-242,0,117.0,132.0,171.0,12.0,60.0,9.0,557.0,484.0,572.0,687.0,687.0,753.0,371.0,371.0,894.0,908.0,1.0,11.0,1.0,17.03,19.21,22.71,1.75,8.73,1.2,0.15,1.6,0.13,82.97,80.79,77.29,5.4772311,16.1766435,3.4469802,3.5081804,4.6269327,5.0485131,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,14.541387,34.1409692,17.8970917,19.8237885,1.3269747,1.4076726,13.4228188,15.4185022,0.0,0.0,0.36,1.57,0.72,0.54,8.98,4.37,19.21,3.05,1.92,2.1,1.08,1.57,33.93,51.24,33.74,16.88,48.76,23.78,14.9,15.91,5.77,0.36,0.35,1.22,7.69,570.0,555.0,582.0
69-243,1,1749.0,1940.0,1960.0,84.0,428.0,78.0,4683.0,4063.0,4630.0,6558.0,6559.0,6703.0,5643.0,5643.0,10428.0,10881.0,42.0,128.0,35.0,26.67,29.58,29.24,1.28,6.53,1.16,0.64,1.95,0.52,73.33,70.42,70.76,4.6078166,5.8483827,10.6444189,8.1793953,5.6578443,6.7089422,0.7671653,0.3375502,3.5481396,2.4813896,1.6302263,1.6542597,4.1235136,5.0546825,1.9179133,3.4004228,1.6302263,2.2975829,0.1021803,0.1055371,1.0621681,1.1839424,1.438435,2.4813896,1.726122,2.1137763,7.8634446,8.2712986,0.2640282,0.3546356,0.79,0.5,1.49,0.17,5.49,2.14,17.89,4.8,1.86,2.83,0.81,2.61,24.04,37.66,25.46,23.04,62.34,26.29,20.37,24.51,5.05,1.09,0.67,1.77,6.31,4809.0,4619.0,4743.0
69-244,1,2391.0,3035.0,3016.0,137.0,929.0,142.0,11519.0,9865.0,12076.0,14086.0,14088.0,15280.0,11560.0,11560.0,22676.0,22819.0,39.0,259.0,46.0,16.97,21.54,19.74,0.97,6.59,0.93,0.28,1.84,0.3,83.03,78.46,80.26,7.0066361,9.7746898,8.3789028,8.9837416,7.6292115,7.3622858,0.2719703,0.3375502,6.2180279,5.2587756,5.2037396,4.382313,2.4695714,2.366449,2.3813724,2.7170341,0.9701887,1.4023402,0.1021803,0.1055371,1.0142882,1.6214558,4.5422473,7.0555239,1.6316811,2.4102721,8.7316987,8.0196328,0.7937908,0.7011701,0.34,0.29,0.79,0.13,4.25,1.78,36.68,4.87,1.23,4.7,0.6,1.79,12.35,22.94,13.98,27.62,77.06,39.3,11.85,14.67,9.08,0.52,0.41,1.32,11.44,11695.0,11053.0,12264.0
69-245,1,79.0,91.0,99.0,15.0,43.0,7.0,449.0,399.0,482.0,544.0,544.0,592.0,366.0,366.0,724.0,747.0,1.0,11.0,4.0,14.52,16.73,16.72,2.76,7.9,1.18,0.18,2.02,0.68,85.48,83.27,83.28,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,1.1568634,1.306157,0.0,0.0,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,0.0,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.45,0.62,0.22,0.67,5.79,1.87,23.39,3.79,0.83,4.98,0.89,2.9,25.61,38.85,25.1,22.94,61.15,30.29,15.37,15.98,6.85,0.89,0.62,1.66,8.3,465.0,453.0,493.0
69-246,1,164.0,204.0,136.0,12.0,92.0,17.0,801.0,668.0,835.0,981.0,981.0,993.0,594.0,594.0,1309.0,1293.0,4.0,17.0,5.0,16.72,20.8,13.7,1.22,9.38,1.71,0.41,1.73,0.5,83.28,79.2,86.3,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.3375502,0.0,1.306157,0.0,0.0,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,0.0,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.12,0.48,0.62,0.12,4.37,2.63,31.21,5.37,1.68,7.54,1.37,3.11,17.23,29.94,14.25,23.35,70.06,33.29,15.23,17.96,8.38,1.0,0.24,1.44,8.98,817.0,777.0,857.0
69-248,0,718.0,823.0,984.0,77.0,282.0,47.0,3096.0,2726.0,2877.0,3919.0,3919.0,3925.0,3463.0,3463.0,5869.0,5794.0,28.0,88.0,17.0,18.32,21.0,25.07,1.96,7.2,1.2,0.71,2.25,0.43,81.68,79.0,74.93,5.4866011,6.064138,5.9635372,7.2488781,5.2819901,5.5229548,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,1.3630942,1.3807387,5.1116033,3.4518467,0.9771534,1.035554,0.0,0.0,1.0621681,1.1839424,1.1927074,1.2081464,1.3269747,2.4162927,3.4077356,2.5888851,0.2640282,0.3546356,0.71,0.9,1.07,0.29,7.49,3.37,19.48,3.78,1.11,2.26,1.1,3.68,28.71,43.58,29.58,20.67,56.42,25.17,15.73,18.49,4.87,0.97,0.59,1.7,8.27,3201.0,3096.0,2941.0
69-249,1,274.0,363.0,411.0,30.0,157.0,28.0,1870.0,1630.0,1957.0,2178.0,2178.0,2402.0,1450.0,1450.0,3131.0,3268.0,4.0,28.0,6.0,12.58,16.67,17.11,1.38,7.21,1.17,0.18,1.29,0.25,87.42,83.33,82.89,5.5166111,8.2749166,4.1520281,3.6719706,5.748962,7.3439412,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,4.5899633,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,1.8359853,0.2640282,0.3546356,0.21,0.36,0.7,0.11,7.7,3.07,25.45,4.65,1.23,4.91,0.8,2.55,22.73,34.79,24.58,23.96,65.21,32.55,13.1,15.23,5.31,0.59,0.51,1.28,8.43,1904.0,1815.0,1991.0
69-250,1,432.0,575.0,483.0,28.0,212.0,41.0,2734.0,2362.0,2880.0,3201.0,3201.0,3413.0,2026.0,2026.0,4272.0,4460.0,7.0,52.0,9.0,13.5,17.96,14.15,0.87,6.62,1.2,0.22,1.62,0.26,86.5,82.04,85.85,21.7222665,8.8863817,6.3202247,4.4843049,6.3202247,5.8295964,0.2719703,0.3375502,34.8782772,69.5067265,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,3.2771536,2.4663677,1.4044944,1.3452915,4.9157303,6.0538117,0.2640282,0.3546356,0.22,0.45,0.66,0.22,3.69,1.35,39.98,4.5,1.39,5.59,0.51,1.84,11.3,22.48,13.92,27.76,77.52,42.01,10.75,11.46,9.27,0.4,0.31,1.6,10.8,2769.0,2626.0,2930.0
69-252,1,123.0,134.0,135.0,18.0,56.0,11.0,444.0,385.0,433.0,587.0,587.0,579.0,301.0,301.0,735.0,723.0,2.0,12.0,0.0,20.95,22.83,23.32,3.07,9.54,1.9,0.34,2.04,0.0,79.05,77.17,76.68,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.2719703,0.3375502,1.1568634,1.306157,0.0,0.0,0.0,0.0,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.9,0.69,1.13,0.23,9.23,2.08,11.26,6.53,1.39,6.0,2.25,2.77,22.75,36.88,27.94,23.65,63.12,29.1,21.4,14.55,4.39,0.68,1.15,1.15,8.78,464.0,453.0,444.0
69-253,1,99.0,112.0,106.0,9.0,28.0,8.0,399.0,343.0,401.0,507.0,496.0,517.0,285.0,285.0,647.0,650.0,0.0,13.0,2.0,19.53,22.58,20.5,1.78,5.65,1.55,0.0,2.62,0.39,80.47,77.42,79.5,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,0.0,1.306157,0.0,0.0,1.448111,1.4219906,0.0,0.0,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.0,0.5,1.0,0.25,8.02,0.5,23.81,5.76,2.74,5.74,0.75,2.74,25.56,36.44,28.93,21.05,63.56,27.68,13.03,12.72,7.73,0.75,0.25,0.75,9.73,408.0,384.0,411.0
69-254,0,103.0,120.0,135.0,9.0,51.0,11.0,470.0,402.0,507.0,587.0,588.0,657.0,471.0,471.0,983.0,994.0,5.0,15.0,4.0,17.55,20.41,20.55,1.53,8.67,1.67,0.85,2.55,0.61,82.45,79.59,79.45,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,0.0,0.0,1.6728256,1.5184457,0.0,0.0,2.0730405,2.2745888,0.0,0.0,1.28,0.59,0.85,0.0,7.23,3.94,18.94,3.62,1.58,3.16,0.64,2.17,31.06,47.01,32.35,18.09,52.99,23.87,16.6,16.57,5.33,1.7,0.99,0.99,8.48,484.0,468.0,522.0
69-255,1,638.0,774.0,791.0,76.0,307.0,61.0,3437.0,3011.0,3654.0,4159.0,4160.0,4516.0,2601.0,2601.0,6091.0,6198.0,8.0,68.0,10.0,15.34,18.61,17.52,1.83,7.38,1.35,0.19,1.63,0.22,84.66,81.39,82.48,10.3805882,9.996122,6.0745362,5.4856405,6.2387129,4.6789287,0.2719703,0.3375502,1.1568634,1.4520813,1.1494177,1.7948427,1.448111,1.1293966,2.9551798,3.2268474,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,1.8059432,2.7428203,0.0,0.0,0.61,0.52,1.11,0.12,7.86,3.07,26.45,6.37,1.86,6.68,0.93,2.49,17.92,31.19,20.09,25.23,68.81,33.44,12.98,14.29,6.16,0.44,0.55,1.72,9.14,3521.0,3386.0,3725.0
69-256,1,9617.0,9947.0,9730.0,210.0,825.0,175.0,13134.0,11994.0,14065.0,23061.0,23048.0,24055.0,20354.0,20354.0,52139.0,52448.0,100.0,282.0,85.0,41.7,43.16,40.45,0.91,3.58,0.73,0.43,1.22,0.35,58.3,56.84,59.55,7.0749261,8.1558176,14.0202152,12.4694936,5.2168243,4.957291,2.6851301,3.8514338,8.4389804,8.6371263,4.7756957,4.5378279,5.0633883,6.3682123,4.2578492,4.4424954,1.2850266,1.1058572,0.2109745,0.1334655,1.9946681,2.0210494,8.6115959,9.0565894,3.0495407,3.2794387,14.7298567,16.1302624,2.3398991,1.9257169,0.8,0.63,1.87,0.14,2.91,1.1,8.47,8.11,1.44,2.02,0.45,1.09,16.86,24.07,13.57,20.79,75.93,17.28,38.52,54.94,1.5,1.08,0.52,1.83,4.08,13444.0,13101.0,14325.0
69-257,1,124.0,144.0,173.0,12.0,52.0,13.0,662.0,596.0,680.0,799.0,799.0,868.0,532.0,532.0,1131.0,1153.0,1.0,7.0,2.0,15.52,18.02,19.93,1.5,6.51,1.5,0.13,0.88,0.23,84.48,81.98,80.07,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.0,1.0619796,0.0,0.0,0.0,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.15,0.15,0.15,0.15,9.82,3.24,19.34,3.32,1.18,3.97,0.76,4.12,29.46,43.62,27.5,20.54,56.38,27.06,14.2,16.18,4.71,2.11,0.74,1.32,9.85,675.0,655.0,695.0
69-258,1,36.0,58.0,40.0,6.0,24.0,1.0,221.0,180.0,227.0,266.0,266.0,268.0,200.0,200.0,317.0,315.0,3.0,4.0,0.0,13.53,21.8,14.93,2.26,9.02,0.37,1.13,1.5,0.0,86.47,78.2,85.07,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.2719703,0.3375502,1.1568634,1.306157,0.0,0.0,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3269747,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.45,0.0,3.17,2.2,39.82,2.71,1.76,3.52,2.26,5.29,19.0,40.0,18.94,13.57,60.0,28.19,16.29,16.3,10.13,2.26,0.88,0.88,11.89,230.0,208.0,228.0
69-259,1,10379.0,11196.0,9208.0,366.0,1497.0,255.0,19738.0,17418.0,19648.0,30670.0,30671.0,29229.0,29813.0,29813.0,66363.0,66701.0,187.0,560.0,118.0,33.84,36.5,31.5,1.19,4.88,0.87,0.61,1.83,0.4,66.16,63.5,68.5,7.5804991,9.1905166,17.2686587,15.3970705,6.7808869,6.5366336,3.0287962,4.137869,5.4699155,9.4301435,2.9685216,5.6520892,5.9370432,7.8409619,4.5808658,6.1018575,1.2657656,1.019475,0.2109609,0.1799073,3.4055121,3.8830003,10.5781836,12.4435916,3.6466103,3.9129848,13.9836957,13.8978426,2.5164625,1.829058,0.94,0.69,2.18,0.2,3.06,1.31,9.13,7.33,1.44,2.32,0.82,1.42,17.47,25.77,15.33,21.88,74.23,17.97,35.73,48.78,1.83,1.28,0.64,3.45,4.82,20291.0,19475.0,20021.0
69-260,1,561.0,727.0,601.0,37.0,204.0,33.0,2557.0,2189.0,2670.0,3163.0,3167.0,3315.0,2110.0,2110.0,5140.0,5175.0,8.0,47.0,11.0,17.74,22.96,18.13,1.17,6.44,1.0,0.25,1.48,0.33,82.26,77.04,81.87,9.9503575,12.3194902,7.1984436,6.5700483,8.3657588,7.3429952,0.2719703,0.3375502,1.1568634,1.7391304,1.1494177,1.7948427,1.448111,1.4219906,3.307393,1.9323671,0.9771534,1.0619796,0.0,0.1055371,2.1400778,3.8647343,2.3346304,3.6714976,1.5564202,3.0917874,5.8365759,3.0917874,0.2640282,0.3546356,0.55,0.37,0.7,0.12,4.26,2.02,26.32,4.77,1.35,5.21,0.59,1.99,16.03,26.68,16.67,29.17,73.32,35.84,16.54,18.05,8.01,0.94,0.56,1.84,8.09,2602.0,2440.0,2714.0
