id_commune,target_nuance,inscrits_2017_t2,abstentions_2017_t2,votants_2017_t2,blancs_2017_t2,nuls_2017_t2,exprimes_2017_t2,pct_abs_ins_2017_t2,pct_vot_ins_2017_t2,pct_blancs_ins_2017_t2,pct_nuls_ins_2017_t2,inscrits_2017_t1,abstentions_2017_t1,votants_2017_t1,blancs_2017_t1,nuls_2017_t1,exprimes_2017_t1,pct_abs_ins_2017_t1,pct_vot_ins_2017_t1,pct_blancs_ins_2017_t1,pct_nuls_ins_2017_t1,share_nuance_rem_2017_t2,share_nuance_rn_2017_t2,share_nuance_dlf_2017_t1,share_nuance_div_2017_t1,share_nuance_lr_2017_t1,share_nuance_rn_2017_t1,share_nuance_rem_2017_t1,share_nuance_soc_2017_t1,share_nuance_exg_2017_t1,share_nuance_res_2017_t1,share_nuance_fi_2017_t1,insee_pop,insee_log,sec_rate_cambriolages_de_logement,sec_count_cambriolages_de_logement,sec_rate_destructions_et_degradations_volontaires,sec_count_destructions_et_degradations_volontaires,sec_rate_escroqueries_et_fraudes_aux_moyens_de_paiement,sec_count_escroqueries_et_fraudes_aux_moyens_de_paiement,sec_rate_trafic_de_stupefiants,sec_count_trafic_de_stupefiants,sec_rate_usage_de_stupefiants,sec_count_usage_de_stupefiants,sec_rate_usage_de_stupefiants_afd,sec_count_usage_de_stupefiants_afd,sec_rate_violences_physiques_hors_cadre_familial,sec_count_violences_physiques_hors_cadre_familial,sec_rate_violences_physiques_intrafamiliales,sec_count_violences_physiques_intrafamiliales,sec_rate_violences_sexuelles,sec_count_violences_sexuelles,sec_rate_vols_avec_armes,sec_count_vols_avec_armes,sec_rate_vols_d_accessoires_sur_vehicules,sec_count_vols_d_accessoires_sur_vehicules,sec_rate_vols_dans_les_vehicules,sec_count_vols_dans_les_vehicules,sec_rate_vols_de_vehicule,sec_count_vols_de_vehicule,sec_rate_vols_sans_violence_contre_des_personnes,sec_count_vols_sans_violence_contre_des_personnes,sec_rate_vols_violents_sans_arme,sec_count_vols_violents_sans_arme
69266,FI,82376.0,24568.0,57808.0,4214.0,1107.0,52487.0,29.82,70.18,5.12,1.34,82377.0,21517.0,60860.0,910.0,313.0,59637.0,26.12,73.88,1.1,0.38,79.5,20.5,3.44,1.3699999999999999,16.59,13.11,27.73,9.16,1.5,0.62,26.48,162207.0,89282.0,10.0020351,893.0,9.5063715,1542.0,8.1500798,1322.0,1.454931,236.0,5.7334147,930.0,3.3044197,536.0,4.3216384,701.0,3.6249977,588.0,1.3994464,227.0,0.2157737,35.0,1.5289106,248.0,8.6309469,1400.0,3.6989772,600.0,17.6379564,2861.0,2.7434081,445.0
69267,REM,1691.0,341.0,1350.0,126.0,27.0,1197.0,20.17,79.83,7.45,1.6,1691.0,330.0,1361.0,22.0,8.0,1331.0,19.52,80.48,1.3,0.47,59.82,40.18,6.99,0.44999999999999996,27.5,25.02,19.91,3.38,1.51,1.5,13.75,2132.0,1042.0,5.1599952,2.6492537,3.5081804,3.3106061,5.6285178,12.0,0.3375502,1.7521368,1.306157,3.0299401,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69268,REM,2811.0,568.0,2243.0,164.0,40.0,2039.0,20.21,79.79,5.83,1.42,2811.0,434.0,2377.0,12.0,22.0,2343.0,15.44,84.56,0.43,0.78,72.54,27.46,5.55,1.2,29.41,16.56,30.64,4.14,0.47,0.77,11.27,3353.0,1472.0,11.547718,17.0,3.877125,13.0,8.6489711,29.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,3.5788846,12.0,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,2.9824038,10.0,2.9824038,10.0,5.6665673,19.0,0.0,0.0
69269,REM,759.0,146.0,613.0,59.0,8.0,546.0,19.24,80.76,7.77,1.05,759.0,121.0,638.0,6.0,1.0,631.0,15.94,84.06,0.79,0.13,66.12,33.88,7.29,0.48,23.3,19.65,24.41,5.23,1.27,1.27,17.12,980.0,512.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,23.4693878,23.0,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69270,REM,3318.0,630.0,2688.0,268.0,42.0,2378.0,18.99,81.01,8.08,1.27,3318.0,526.0,2792.0,52.0,9.0,2731.0,15.85,84.15,1.57,0.27,62.95,37.05,5.97,0.88,29.44,22.23,25.23,3.95,0.8099999999999999,1.1,10.4,4519.0,1898.0,6.3221424,12.0,3.9831821,18.0,6.8599248,31.0,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.1055371,1.046875,1.1839424,2.7266667,1.5184457,2.4964539,1.7703032,8.0,4.6470458,21.0,0.0,0.0
69271,REM,7757.0,1627.0,6130.0,514.0,130.0,5486.0,20.97,79.03,6.63,1.68,7753.0,1507.0,6246.0,74.0,28.0,6144.0,19.44,80.56,0.95,0.36,68.67,31.33,4.65,1.16,25.33,19.79,28.53,4.54,0.8799999999999999,0.67,14.45,11214.0,4639.0,13.3652402,62.0,6.2421973,70.0,5.082932,57.0,0.3375502,1.7521368,0.8025682,9.0,0.713394,8.0,3.2994471,37.0,2.3185304,26.0,1.0619796,2.4517766,0.1055371,1.046875,4.9937578,56.0,6.5988942,74.0,5.2612805,59.0,6.7772427,76.0,0.3546356,1.7640449
69272,REM,3371.0,672.0,2699.0,239.0,70.0,2390.0,19.93,80.07,7.09,2.08,3373.0,565.0,2808.0,43.0,29.0,2736.0,16.75,83.25,1.27,0.86,68.54,31.46,6.62,0.32999999999999996,19.99,19.88,29.17,5.26,0.99,1.06,16.7,4524.0,1887.0,12.1905856,23.0,6.6312997,30.0,5.7471264,26.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,3.7577365,17.0,1.9820933,3.0404624,1.0619796,2.4517766,0.1055371,1.046875,1.7683466,8.0,3.5366932,16.0,1.9893899,9.0,3.5366932,16.0,0.3546356,1.7640449
69273,REM,7224.0,1646.0,5578.0,458.0,163.0,4957.0,22.79,77.21,6.34,2.26,7223.0,1423.0,5800.0,110.0,34.0,5656.0,19.7,80.3,1.52,0.47,61.71,38.29,4.86,1.03,17.01,26.01,23.67,5.98,1.76,0.71,18.97,11196.0,4313.0,11.825624,51.0,8.0385852,90.0,7.9492676,89.0,3.0367989,34.0,10.8967488,122.0,5.6270096,63.0,7.6813148,86.0,3.2154341,36.0,1.6970347,19.0,0.0,0.0,4.5551983,51.0,5.8949625,66.0,5.6270096,63.0,6.4308682,72.0,0.3546356,1.7640449
69275,FI,17508.0,5145.0,12363.0,1078.0,287.0,10998.0,29.39,70.61,6.16,1.64,17508.0,4549.0,12959.0,243.0,89.0,12627.0,25.98,74.02,1.39,0.51,63.6,36.4,5.23,1.8099999999999998,16.78,24.01,21.88,5.82,1.31,0.77,22.39,29905.0,13345.0,10.7908983,144.0,9.396422,281.0,5.9856211,179.0,0.4347099,13.0,5.6177897,168.0,4.5477345,136.0,2.976091,89.0,3.3439224,100.0,0.5684668,17.0,0.1055371,1.046875,2.3073065,69.0,5.6177897,168.0,3.1432871,94.0,8.4266845,252.0,0.9028591,27.0
69276,FI,6214.0,1806.0,4408.0,383.0,107.0,3918.0,29.06,70.94,6.16,1.72,6214.0,1591.0,4623.0,87.0,33.0,4503.0,25.6,74.4,1.4,0.53,62.63,37.37,4.46,1.2,12.3,24.05,22.78,5.77,1.48,0.76,27.18,9727.0,4504.0,16.8725566,76.0,13.7760872,134.0,5.3459443,52.0,0.3375502,1.7521368,1.5420993,15.0,0.9252596,9.0,3.3926185,33.0,4.2150715,41.0,1.0619796,2.4517766,0.1055371,1.046875,5.0375244,49.0,7.1964635,70.0,4.2150715,41.0,4.6262979,45.0,0.9252596,9.0
69277,REM,10244.0,2250.0,7994.0,615.0,135.0,7244.0,21.96,78.04,6.0,1.32,10213.0,1868.0,8345.0,104.0,37.0,8204.0,18.29,81.71,1.02,0.36,66.77,33.23,5.06,0.91,26.69,20.54,28.96,4.42,1.13,0.69,11.59,13446.0,5626.0,15.4636152,87.0,4.5366652,61.0,6.3215826,85.0,0.3375502,1.7521368,1.6361743,22.0,1.7948427,6.2348485,2.3055184,31.0,1.3386881,18.0,0.8924587,12.0,0.1055371,1.046875,3.4954633,47.0,4.1648074,56.0,4.2391789,57.0,5.5034955,74.0,0.3546356,1.7640449
69278,REM,3950.0,912.0,3038.0,260.0,52.0,2726.0,23.09,76.91,6.58,1.32,3950.0,811.0,3139.0,58.0,12.0,3069.0,20.53,79.47,1.47,0.3,66.29,33.71,5.21,1.07,24.08,20.85,28.45,4.11,0.8800000000000001,0.26,15.09,5632.0,2379.0,9.2490661,22.0,9.765625,55.0,7.1022727,40.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,0.8877841,5.0,2.4857955,14.0,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,3.1960227,18.0,1.5980114,9.0,7.1022727,40.0,0.3546356,1.7640449
69279,REM,4559.0,933.0,3626.0,299.0,66.0,3261.0,20.47,79.53,6.56,1.45,4558.0,797.0,3761.0,63.0,20.0,3678.0,17.49,82.51,1.38,0.44,58.72,41.28,4.59,0.98,21.48,27.68,22.97,4.02,1.25,0.73,16.29,6109.0,2494.0,12.8313117,32.0,4.9107874,30.0,4.4197086,27.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.3095433,8.0,1.0619796,2.4517766,0.1055371,1.046875,1.1458504,7.0,5.565559,34.0,3.1101653,19.0,6.0566377,37.0,0.3546356,1.7640449
69280,RN,1010.0,238.0,772.0,74.0,9.0,689.0,23.56,76.44,7.33,0.89,1010.0,197.0,813.0,14.0,3.0,796.0,19.5,80.5,1.39,0.3,48.33,51.67,7.41,0.63,19.85,35.93,16.96,2.39,1.26,1.01,14.57,1594.0,610.0,11.4780599,7.0,6.9008783,11.0,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.1055371,1.046875,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69281,REM,1272.0,237.0,1035.0,92.0,29.0,914.0,18.63,81.37,7.23,2.28,1272.0,203.0,1069.0,21.0,7.0,1041.0,15.96,84.04,1.65,0.55,59.41,40.59,6.05,1.44,23.54,24.78,26.42,3.84,1.73,1.73,10.47,1979.0,817.0,9.7937274,8.0,4.5477514,9.0,5.0530571,10.0,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,4.0424457,8.0,2.2745888,2.6805556,0.3546356,1.7640449
69282,FI,21607.0,5967.0,15640.0,1133.0,296.0,14211.0,27.62,72.38,5.24,1.37,21607.0,5364.0,16243.0,255.0,72.0,15916.0,24.83,75.17,1.18,0.33,67.36,32.64,4.83,1.52,18.6,21.85,24.88,5.92,1.3,0.7,20.39,36437.0,15151.0,16.1709972,245.0,8.2333891,300.0,5.3517029,195.0,0.1921124,7.0,1.8936795,69.0,1.4545654,53.0,3.6226912,132.0,3.4305788,125.0,0.7958943,29.0,0.1055371,1.046875,2.2230151,81.0,6.531822,238.0,3.3208003,121.0,7.574718,276.0,0.3293356,12.0
69283,REM,9023.0,1929.0,7094.0,557.0,188.0,6349.0,21.38,78.62,6.17,2.08,9023.0,1657.0,7366.0,145.0,48.0,7173.0,18.36,81.64,1.61,0.53,60.54,39.46,5.65,0.85,16.84,27.09,23.52,5.33,1.0699999999999998,0.71,18.95,13716.0,5549.0,10.0916854,56.0,7.7282006,106.0,7.6552931,105.0,0.3375502,1.7521368,1.8226888,25.0,1.7948427,6.2348485,2.770487,38.0,2.1872266,30.0,0.8748906,12.0,0.1055371,1.046875,3.4995626,48.0,3.9370079,54.0,3.4995626,48.0,5.9784194,82.0,0.3546356,1.7640449
69284,REM,2391.0,371.0,2020.0,180.0,40.0,1800.0,15.52,84.48,7.53,1.67,2391.0,336.0,2055.0,24.0,5.0,2026.0,14.05,85.95,1.0,0.21,79.06,20.94,4.89,0.69,28.43,11.99,33.81,5.73,0.94,0.59,12.93,3270.0,1298.0,10.0147681,13.0,6.116208,20.0,4.587156,15.0,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.1055371,1.046875,1.1839424,2.7266667,2.1406728,7.0,1.4076726,2.3846154,3.058104,10.0,0.0,0.0
69285,RN,2750.0,646.0,2104.0,176.0,50.0,1878.0,23.49,76.51,6.4,1.82,2744.0,553.0,2191.0,43.0,10.0,2138.0,20.15,79.85,1.57,0.36,48.78,51.22,5.19,1.55,21.23,35.03,17.45,3.51,0.93,0.84,14.27,4145.0,1604.0,9.9772702,16.0,4.5838359,19.0,6.0313631,25.0,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.1055371,1.046875,3.6188179,15.0,1.2062726,5.0,3.8600724,16.0,7.9613993,33.0,0.3546356,1.7640449
69286,FI,17317.0,5124.0,12193.0,903.0,283.0,11007.0,29.59,70.41,5.21,1.63,17316.0,4656.0,12660.0,163.0,101.0,12396.0,26.89,73.11,0.94,0.58,71.86,28.14,3.66,1.44,20.26,17.72,24.06,7.11,1.44,0.65,23.66,31479.0,13137.0,7.8402587,103.0,12.6115823,397.0,5.3051241,167.0,0.2541377,8.0,6.9887862,220.0,5.4957273,173.0,4.3521078,137.0,3.4943931,110.0,0.6671114,21.0,0.1055371,1.046875,1.1753868,37.0,2.8272817,89.0,2.1919375,69.0,6.3852092,201.0,0.4447409,14.0
69287,REM,5093.0,1068.0,4025.0,335.0,86.0,3604.0,20.97,79.03,6.58,1.69,5092.0,886.0,4206.0,72.0,22.0,4112.0,17.4,82.6,1.41,0.43,60.38,39.62,6.64,1.24,23.44,25.36,25.46,3.75,1.07,0.46,12.57,6988.0,2770.0,13.7168063,38.0,6.0103034,42.0,6.4396108,45.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.2879222,9.0,1.7172295,12.0,1.1448197,8.0,0.1055371,1.046875,4.1499714,29.0,4.7223812,33.0,1.4310246,10.0,6.0103034,42.0,0.3546356,1.7640449
69288,RN,4155.0,1001.0,3154.0,281.0,76.0,2797.0,24.09,75.91,6.76,1.83,4155.0,858.0,3297.0,63.0,12.0,3222.0,20.65,79.35,1.52,0.29,52.84,47.16,5.87,1.06,23.99,30.23,19.62,3.72,1.24,1.09,13.19,5651.0,2461.0,8.9410767,22.0,6.7244735,38.0,8.8479915,50.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,2.6543975,15.0,2.123518,12.0,1.0619796,2.4517766,0.1055371,1.046875,4.6009556,26.0,4.4239958,25.0,2.8313573,16.0,4.2470359,24.0,0.3546356,1.7640449
69289,RN,3557.0,710.0,2847.0,273.0,51.0,2523.0,19.96,80.04,7.68,1.43,3556.0,552.0,3004.0,47.0,7.0,2950.0,15.52,84.48,1.32,0.2,54.74,45.26,5.73,1.12,20.71,29.86,23.39,3.22,1.01,0.54,14.41,4588.0,1948.0,9.7528668,19.0,4.7951177,22.0,7.8465562,36.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.5257193,7.0,1.0897995,5.0,1.0619796,2.4517766,0.1055371,1.046875,3.0514385,14.0,2.8334786,13.0,3.2693984,15.0,3.0514385,14.0,0.3546356,1.7640449
69290,FI,28023.0,8822.0,19201.0,1483.0,516.0,17202.0,31.48,68.52,5.29,1.84,28023.0,7978.0,20045.0,350.0,152.0,19543.0,28.47,71.53,1.25,0.54,65.34,34.66,4.37,1.63,15.34,23.14,22.18,6.59,1.54,0.69,24.53,49193.0,22429.0,7.5347722,169.0,9.798142,482.0,5.4682577,269.0,0.1422967,7.0,1.8092005,89.0,1.3213262,65.0,3.1305267,154.0,3.4761043,171.0,1.0977172,54.0,0.1422967,7.0,4.0249629,198.0,6.0984286,300.0,3.2931515,162.0,10.8348749,533.0,0.8131238,40.0
69291,REM,3896.0,903.0,2993.0,270.0,63.0,2660.0,23.18,76.82,6.93,1.62,3896.0,787.0,3109.0,36.0,21.0,3052.0,20.2,79.8,0.92,0.54,59.36,40.64,5.47,1.21,18.12,27.1,23.89,6.09,1.15,0.85,16.12,6076.0,2678.0,7.094722,19.0,5.7603687,35.0,6.4186965,39.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,2.3041475,14.0,1.0619796,2.4517766,0.1055371,1.046875,5.5957867,34.0,3.9499671,24.0,1.3166557,8.0,3.9499671,24.0,0.3546356,1.7640449
69292,REM,3776.0,1028.0,2748.0,235.0,61.0,2452.0,27.22,72.78,6.22,1.62,3775.0,909.0,2866.0,44.0,17.0,2805.0,24.08,75.92,1.17,0.45,60.93,39.07,4.71,1.5,18.54,26.77,23.46,5.99,1.1099999999999999,0.57,17.36,7039.0,3353.0,2.0873886,7.0,6.5350192,46.0,7.5294786,53.0,0.3375502,1.7521368,2.4151158,17.0,1.562722,11.0,1.1365251,8.0,1.9889189,14.0,1.0619796,2.4517766,0.1055371,1.046875,1.7047876,12.0,4.261969,30.0,3.9778378,28.0,5.1143628,36.0,0.3546356,1.7640449
69293,REM,1860.0,336.0,1524.0,121.0,24.0,1379.0,18.06,81.94,6.51,1.29,1859.0,277.0,1582.0,27.0,8.0,1547.0,14.9,85.1,1.45,0.43,72.15,27.85,4.4,0.58,31.22,16.16,28.44,6.01,1.3599999999999999,0.52,11.31,2418.0,931.0,13.9628993,13.0,4.1356493,10.0,4.1356493,10.0,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,3.7220844,9.0,0.0,0.0
69294,REM,1974.0,439.0,1535.0,123.0,31.0,1381.0,22.24,77.76,6.23,1.57,1974.0,374.0,1600.0,39.0,13.0,1548.0,18.95,81.05,1.98,0.66,65.03,34.97,5.23,0.84,19.83,22.61,27.65,5.81,0.8400000000000001,0.9,16.28,3057.0,1368.0,7.3123336,10.0,6.5423618,20.0,4.5796533,14.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,2.2898266,7.0,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,6.5423618,20.0,4.2525352,13.0,4.5796533,14.0,0.3546356,1.7640449
69295,RN,1232.0,227.0,1005.0,95.0,30.0,880.0,18.43,81.57,7.71,2.44,1232.0,206.0,1026.0,24.0,5.0,997.0,16.72,83.28,1.95,0.41,58.52,41.48,6.82,1.1,18.76,29.89,21.46,4.11,1.7000000000000002,1.1,15.05,1886.0,779.0,6.4175422,5.0,3.5081804,3.3106061,9.0137858,17.0,0.0,0.0,1.306157,3.0299401,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69296,REM,2136.0,419.0,1717.0,170.0,31.0,1516.0,19.62,80.38,7.96,1.45,2136.0,332.0,1804.0,44.0,13.0,1747.0,15.54,84.46,2.06,0.61,63.65,36.35,5.95,0.8600000000000001,25.99,23.35,23.64,3.49,0.97,1.03,14.71,3131.0,1288.0,13.970434,18.0,7.0265091,22.0,6.0683488,19.0,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.1055371,1.046875,1.1839424,2.7266667,21.7183009,68.0,5.4295752,17.0,6.0683488,19.0,0.3546356,1.7640449
69297,REM,3697.0,786.0,2911.0,240.0,54.0,2617.0,21.26,78.74,6.49,1.46,3697.0,678.0,3019.0,57.0,13.0,2949.0,18.34,81.66,1.54,0.35,65.0,35.0,6.1,0.75,19.29,23.36,28.18,5.6,1.8,0.88,14.04,5582.0,2310.0,14.2875432,33.0,5.3744178,30.0,5.7327123,32.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.4331781,8.0,1.2540308,7.0,1.0619796,2.4517766,0.1055371,1.046875,1.1839424,2.7266667,6.8075958,38.0,1.7914726,10.0,2.1497671,12.0,0.3546356,1.7640449
69298,REM,2118.0,375.0,1743.0,177.0,39.0,1527.0,17.71,82.29,8.36,1.84,2118.0,318.0,1800.0,48.0,11.0,1741.0,15.01,84.99,2.27,0.52,59.66,40.34,7.01,0.6900000000000001,23.78,27.23,21.77,3.96,1.49,1.61,12.46,3186.0,1231.0,12.1808072,15.0,3.138732,10.0,7.2190835,23.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69299,RN,1867.0,384.0,1483.0,118.0,26.0,1339.0,20.57,79.43,6.32,1.39,1867.0,296.0,1571.0,25.0,8.0,1538.0,15.85,84.15,1.34,0.43,42.94,57.06,7.74,0.79,18.47,40.12,16.71,2.8,1.11,0.72,11.57,2859.0,1092.0,6.4101483,7.0,16.0895418,46.0,10.1434068,29.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,9.4438615,27.0,1.7488632,5.0,1.0619796,2.4517766,0.1055371,1.046875,4.1972718,12.0,4.1972718,12.0,4.1972718,12.0,133.2633788,381.0,0.3546356,1.7640449
